election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,State Representative,District 15,Scott Bottoms,Scott,,Bottoms,,,,Scott Bottoms,Republican,,,,,Colorado,Scott Bottoms,Colorado,2024,State Representative - District 15,,123,00957e4c3cf6b9ab,,,,,,,
2024,General,State Representative,District 16,Steph Vigil,Steph,,Vigil,,,,Steph Vigil,Democratic,,,,,Colorado,Steph Vigil,Colorado,2024,State Representative - District 16,,124,673ea5f630c75f98,,,,,,,
2024,General,State Representative,District 16,Rebecca Keltie,Rebecca,,Keltie,,,,Rebecca Keltie,Republican,,,,,Colorado,Rebecca Keltie,Colorado,2024,State Representative - District 16,,125,58907fbfe4a215bd,,,,,,,
2024,General,State Representative,District 17,Regina English,Regina,,English,,,,Regina English,Democratic,,,,,Colorado,Regina English,Colorado,2024,State Representative - District 17,,126,a7f48c5a2d3451c4,,,,,,,
2024,General,State Representative,District 17,Elizabeth Riggs,Elizabeth,,Riggs,,,,Elizabeth Riggs,Republican,,,,,Colorado,Elizabeth Riggs,Colorado,2024,State Representative - District 17,,127,69f9c978f2f2247e,,,,,,,
2024,General,State Representative,District 18,Amy T. Paschal,Amy,T.,Paschal,,,,Amy T. Paschal,Democratic,,,,,Colorado,Amy T. Paschal,Colorado,2024,State Representative - District 18,,128,8ffdfa4e16a234ef,,,,,,,
2024,General,State Representative,District 18,James R. Boelens Jr.,James,,Boelens,,Jr,,James Boelens Jr,Republican,,,,,Colorado,James R. Boelens Jr.,Colorado,2024,State Representative - District 18,,129,f2a060695a34787b,,,,,,,
2024,General,State Representative,District 19,Jennifer Lea Parenti,Jennifer,Lea,Parenti,,,,Jennifer Lea Parenti,Democratic,,,,,Colorado,Jennifer Lea Parenti,Colorado,2024,State Representative - District 19,,130,a71327bbec63d3f0,,,,,,,
2024,General,State Representative,District 19,Dan Woog,Dan,,Woog,,,,Dan Woog,Republican,,,,,Colorado,Dan Woog,Colorado,2024,State Representative - District 19,,131,a15ad553cedcfee3,,,,,,,
2024,General,State Representative,District 20,Arik Dougherty,Arik,,Dougherty,,,,Arik Dougherty,Democratic,,,,,Colorado,Arik Dougherty,Colorado,2024,State Representative - District 20,,132,767da9bf676c7278,,,,,,,
2024,General,State Representative,District 20,Jason Lupo,Jason,,Lupo,,,,Jason Lupo,Republican,,,,,Colorado,Jason Lupo,Colorado,2024,State Representative - District 20,,133,799bdae9b644da91,,,,,,,
2024,General,State Representative,District 20,Jarvis Caldwell,Jarvis,,Caldwell,,,,Jarvis Caldwell,Republican,,,,,Colorado,Jarvis Caldwell,Colorado,2024,State Representative - District 20,,134,1cf2ed664ea16103,,,,,,,
2024,General,State Representative,District 21,Liz Rosenbaum,Liz,,Rosenbaum,,,,Liz Rosenbaum,Democratic,,,,,Colorado,Liz Rosenbaum,Colorado,2024,State Representative - District 21,,135,2fb91a2193773a4d,,,,,,,
2024,General,State Representative,District 21,Jan Koester,Jan,,Koester,,,,Jan Koester,Republican,,,,,Colorado,Jan Koester,Colorado,2024,State Representative - District 21,,136,ae03e35a422708f5,,,,,,,
2024,General,State Representative,District 21,Bill Garlington,Bill,,Garlington,,,,Bill Garlington,Republican,,,,,Colorado,Bill Garlington,Colorado,2024,State Representative - District 21,,137,8ffc4ed30eab06f7,,,,,,,
2024,General,State Representative,District 21,Mary Bradfield,Mary,,Bradfield,,,,Mary Bradfield,Republican,,,,,Colorado,Mary Bradfield,Colorado,2024,State Representative - District 21,,138,6682fa421f028012,,,,,,,
2024,General,State Representative,District 22,Michael M. Pierson,Michael,M.,Pierson,,,,Michael M. Pierson,Democratic,,,,,Colorado,Michael M. Pierson,Colorado,2024,State Representative - District 22,,139,44d13f2b569c285c,,,,,,,
2024,General,State Representative,District 22,Ken deGraaf,Ken,,deGraaf,,,,Ken deGraaf,Republican,,,,,Colorado,Ken deGraaf,Colorado,2024,State Representative - District 22,,140,a3e6a7cfb05e1590,,,,,,,
2024,General,State Representative,District 23,Monica Irasema Duran,Monica,Irasema,Duran,,,,Monica Irasema Duran,Democratic,,,,,Colorado,Monica Irasema Duran,Colorado,2024,State Representative - District 23,,141,b713f60af366425a,,,,,,,
2024,General,State Representative,District 24,Lisa Feret,Lisa,,Feret,,,,Lisa Feret,Democratic,,,,,Colorado,Lisa Feret,Colorado,2024,State Representative - District 24,,142,6d0b275911c3fa90,,,,,,,
2024,General,State Representative,District 24,Gwen Henderson,Gwen,,Henderson,,,,Gwen Henderson,Republican,,,,,Colorado,Gwen Henderson,Colorado,2024,State Representative - District 24,,143,1546edd94901f784,,,,,,,
2024,General,State Representative,District 25,Tammy Story,Tammy,,Story,,,,Tammy Story,Democratic,,,,,Colorado,Tammy Story,Colorado,2024,State Representative - District 25,,144,b59a030d22521e00,,,,,,,
2024,General,State Representative,District 25,George B. Mumma Jr,George,B.,Mumma,,Jr,,George B. Mumma,Republican,,,,,Colorado,George B. Mumma Jr,Colorado,2024,State Representative - District 25,,145,0e73c62899a2e5da,,,,,,,
2024,General,State Representative,District 26,Meghan Lukens,Meghan,,Lukens,,,,Meghan Lukens,Democratic,,,,,Colorado,Meghan Lukens,Colorado,2024,State Representative - District 26,,146,2ff284af02be9fa9,,,,,,,
2024,General,State Representative,District 26,Nathan Butler,Nathan,,Butler,,,,Nathan Butler,Republican,,,,,Colorado,Nathan Butler,Colorado,2024,State Representative - District 26,,147,7a2724cc023eca33,,,,,,,
2024,General,State Representative,District 27,Brianna Titone,Brianna,,Titone,,,,Brianna Titone,Democratic,,,,,Colorado,Brianna Titone,Colorado,2024,State Representative - District 27,,148,458f3be93ffb8870,,,,,,,
2024,General,State Representative,District 27,Ed Cox,Ed,,Cox,,,,Ed Cox,Republican,,,,,Colorado,Ed Cox,Colorado,2024,State Representative - District 27,,149,74afc27e73138781,,,,,,,
2024,General,State Representative,District 28,Sheila Lieder,Sheila,,Lieder,,,,Sheila Lieder,Democratic,,,,,Colorado,Sheila Lieder,Colorado,2024,State Representative - District 28,,150,3b407f289d75f37d,,,,,,,
2024,General,State Representative,District 28,Peter Boddie,Peter,,Boddie,,,,Peter Boddie,Republican,,,,,Colorado,Peter Boddie,Colorado,2024,State Representative - District 28,,151,682d267b0f802050,,,,,,,
2024,General,State Representative,District 29,Shannon Bird,Shannon,,Bird,,,,Shannon Bird,Democratic,,,,,Colorado,Shannon Bird,Colorado,2024,State Representative - District 29,,152,250686631e2fa1f2,,,,,,,
2024,General,State Representative,District 29,Evan Shields Hunt,Evan,Shields,Hunt,,,,Evan Shields Hunt,Republican,,,,,Colorado,Evan Shields Hunt,Colorado,2024,State Representative - District 29,,153,7a3f26919eaeca4f,,,,,,,
2024,General,State Representative,District 30,Rebekah Stewart,Rebekah,,Stewart,,,,Rebekah Stewart,Democratic,,,,,Colorado,Rebekah Stewart,Colorado,2024,State Representative - District 30,,154,c632ccfab27e0e73,,,,,,,
2024,General,State Representative,District 30,Kyra deGruy Kennedy,Kyra,deGruy,Kennedy,,,,Kyra deGruy Kennedy,Democratic,,,,,Colorado,Kyra deGruy Kennedy,Colorado,2024,State Representative - District 30,,155,4a62df86219744ef,,,,,,,
2024,General,State Representative,District 30,Ramey Johnson,Ramey,,Johnson,,,,Ramey Johnson,Republican,,,,,Colorado,Ramey Johnson,Colorado,2024,State Representative - District 30,,156,74b3cd99dc35ec41,,,,,,,
2024,General,State Representative,District 31,Julia Marvin,Julia,,Marvin,,,,Julia Marvin,Democratic,,,,,Colorado,Julia Marvin,Colorado,2024,State Representative - District 31,,157,8a83362b6e718be4,,,,,,,
2024,General,State Representative,District 31,"Jacqueline ""Jacque"" Phillips",Jacqueline,,Phillips,,,Jacque,Jacqueline Phillips,Democratic,,,,,Colorado,"Jacqueline ""Jacque"" Phillips",Colorado,2024,State Representative - District 31,,158,15a2c099c536c9ea,,,,,,,
2024,General,State Representative,District 31,Heidi Pitchforth,Heidi,,Pitchforth,,,,Heidi Pitchforth,Republican,,,,,Colorado,Heidi Pitchforth,Colorado,2024,State Representative - District 31,,159,36bf0dc021c04a09,,,,,,,
2024,General,State Representative,District 32,Manny Rutinel,Manny,,Rutinel,,,,Manny Rutinel,Democratic,,,,,Colorado,Manny Rutinel,Colorado,2024,State Representative - District 32,,160,56db11891159713c,,,,,,,
2024,General,State Representative,District 33,William Lindstedt,William,,Lindstedt,,,,William Lindstedt,Democratic,,,,,Colorado,William Lindstedt,Colorado,2024,State Representative - District 33,,161,d5dd53f9f7514296,,,,,,,
2024,General,State Representative,District 33,Michael Martinez,Michael,,Martinez,,,,Michael Martinez,Republican,,,,,Colorado,Michael Martinez,Colorado,2024,State Representative - District 33,,162,3812f29821948ade,,,,,,,
2024,General,State Representative,District 34,Jenny Willford,Jenny,,Willford,,,,Jenny Willford,Democratic,,,,,Colorado,Jenny Willford,Colorado,2024,State Representative - District 34,,163,c800c7f205334808,,,,,,,
2024,General,State Representative,District 34,Craig Sullivan,Craig,,Sullivan,,,,Craig Sullivan,Republican,,,,,Colorado,Craig Sullivan,Colorado,2024,State Representative - District 34,,164,2531223fb990185b,,,,,,,
2024,General,State Representative,District 35,Lorena Garcia,Lorena,,Garcia,,,,Lorena Garcia,Democratic,,,,,Colorado,Lorena Garcia,Colorado,2024,State Representative - District 35,,165,1f2d8616ef549066,,,,,,,
2024,General,State Representative,District 35,Lee J Knoll,Lee,J,Knoll,,,,Lee J Knoll,Republican,,,,,Colorado,Lee J Knoll,Colorado,2024,State Representative - District 35,,166,b2cae056d5eba295,,,,,,,
2024,General,State Representative,District 36,Bryan Lindstrom,Bryan,,Lindstrom,,,,Bryan Lindstrom,Democratic,,,,,Colorado,Bryan Lindstrom,Colorado,2024,State Representative - District 36,,167,e4c18a0ad3a3edec,,,,,,,
2024,General,State Representative,District 36,Michael Carter,Michael,,Carter,,,,Michael Carter,Democratic,,,,,Colorado,Michael Carter,Colorado,2024,State Representative - District 36,,168,7e3575ff2c51ff2e,,,,,,,
2024,General,State Representative,District 37,Chad Clifford,Chad,,Clifford,,,,Chad Clifford,Democratic,,,,,Colorado,Chad Clifford,Colorado,2024,State Representative - District 37,,169,f221ca634726f860,,,,,,,
2024,General,State Representative,District 37,Danny D. Moore,Danny,D.,Moore,,,,Danny D. Moore,Republican,,,,,Colorado,Danny D. Moore,Colorado,2024,State Representative - District 37,,170,a27d59f0355f4317,,,,,,,
2024,General,State Representative,District 38,Gretchen Jeannette Rydin,Gretchen,Jeannette,Rydin,,,,Gretchen Jeannette Rydin,Democratic,,,,,Colorado,Gretchen Jeannette Rydin,Colorado,2024,State Representative - District 38,,171,a119c33e3f11b05f,,,,,,,
2024,General,State Representative,District 38,Jeffrey Patty,Jeffrey,,Patty,,,,Jeffrey Patty,Republican,,,,,Colorado,Jeffrey Patty,Colorado,2024,State Representative - District 38,,172,f043a4690a8c4878,,,,,,,
2024,General,State Representative,District 39,Eric Brody,Eric,,Brody,,,,Eric Brody,Democratic,,,,,Colorado,Eric Brody,Colorado,2024,State Representative - District 39,,173,3acf2c850968062d,,,,,,,
2024,General,State Representative,District 39,Brandi Bradley,Brandi,,Bradley,,,,Brandi Bradley,Republican,,,,,Colorado,Brandi Bradley,Colorado,2024,State Representative - District 39,,174,9a0c79316f2a8c4b,,,,,,,
2024,General,State Representative,District 40,Naquetta Ricks,Naquetta,,Ricks,,,,Naquetta Ricks,Democratic,,,,,Colorado,Naquetta Ricks,Colorado,2024,State Representative - District 40,,175,559048d28cebaca7,,,,,,,
2024,General,State Representative,District 40,Darryl Gibbs,Darryl,,Gibbs,,,,Darryl Gibbs,Republican,,,,,Colorado,Darryl Gibbs,Colorado,2024,State Representative - District 40,,176,67a5c52d123e78d7,,,,,,,
2024,General,State Representative,District 41,Iman Jodeh,Iman,,Jodeh,,,,Iman Jodeh,Democratic,,,,,Colorado,Iman Jodeh,Colorado,2024,State Representative - District 41,,177,f14a36aeec984253,,,,,,,
2024,General,State Representative,District 41,Rob McKenna,Rob,,McKenna,,,,Rob McKenna,Republican,,,,,Colorado,Rob McKenna,Colorado,2024,State Representative - District 41,,178,f12668ee601ef610,,,,,,,
2024,General,State Representative,District 42,Mandy Lindsay,Mandy,,Lindsay,,,,Mandy Lindsay,Democratic,,,,,Colorado,Mandy Lindsay,Colorado,2024,State Representative - District 42,,179,4bfaa486de1141e9,,,,,,,
2024,General,State Representative,District 43,Bob Marshall,Bob,,Marshall,,,,Bob Marshall,Democratic,,,,,Colorado,Bob Marshall,Colorado,2024,State Representative - District 43,,180,b88caa3018a0a88c,,,,,,,
2024,General,State Representative,District 43,Lora Thomas,Lora,,Thomas,,,,Lora Thomas,Republican,,,,,Colorado,Lora Thomas,Colorado,2024,State Representative - District 43,,181,dc4f56c96866cb39,,,,,,,
2024,General,State Representative,District 43,Matt Burcham,Matt,,Burcham,,,,Matt Burcham,Republican,,,,,Colorado,Matt Burcham,Colorado,2024,State Representative - District 43,,182,acad5c987b0804a8,,,,,,,
2024,General,State Representative,District 44,Alyssa Nilemo,Alyssa,,Nilemo,,,,Alyssa Nilemo,Democratic,,,,,Colorado,Alyssa Nilemo,Colorado,2024,State Representative - District 44,,183,4fe59f161e2029e8,,,,,,,
2024,General,State Representative,District 44,Anthony Hartsook,Anthony,,Hartsook,,,,Anthony Hartsook,Republican,,,,,Colorado,Anthony Hartsook,Colorado,2024,State Representative - District 44,,184,87eadd0afe51d2a2,,,,,,,
2024,General,State Representative,District 45,Chad Cox,Chad,,Cox,,,,Chad Cox,Democratic,,,,,Colorado,Chad Cox,Colorado,2024,State Representative - District 45,,185,a5b5487169212821,,,,,,,
2024,General,State Representative,District 45,Bill Jack,Bill,,Jack,,,,Bill Jack,Republican,,,,,Colorado,Bill Jack,Colorado,2024,State Representative - District 45,,186,944c004016abb863,,,,,,,
2024,General,State Representative,District 45,Max Brooks,Max,,Brooks,,,,Max Brooks,Republican,,,,,Colorado,Max Brooks,Colorado,2024,State Representative - District 45,,187,68f9f3ac902a8c46,,,,,,,
2024,General,State Representative,District 46,Tisha Mauro,Tisha,,Mauro,,,,Tisha Mauro,Democratic,,,,,Colorado,Tisha Mauro,Colorado,2024,State Representative - District 46,,188,2ee19aef33a580b8,,,,,,,
2024,General,State Representative,District 46,Christina Rae Mascarenas,Christina,Rae,Mascarenas,,,,Christina Rae Mascarenas,Republican,,,,,Colorado,Christina Rae Mascarenas,Colorado,2024,State Representative - District 46,,189,3ecd03f137dff090,,,,,,,
2024,General,State Representative,District 46,Kim Swearingen,Kim,,Swearingen,,,,Kim Swearingen,Republican,,,,,Colorado,Kim Swearingen,Colorado,2024,State Representative - District 46,,190,f9d816bce05cbddb,,,,,,,
2024,General,State Representative,District 47,Elizabeth Bulthuis,Elizabeth,,Bulthuis,,,,Elizabeth Bulthuis,Democratic,,,,,Colorado,Elizabeth Bulthuis,Colorado,2024,State Representative - District 47,,191,fb9505b3001d947c,,,,,,,
2024,General,State Representative,District 47,Ty S. Winter,Ty,S.,Winter,,,,Ty S. Winter,Republican,,,,,Colorado,Ty S. Winter,Colorado,2024,State Representative - District 47,,192,0ed061009f75664d,,,,,,,
2024,General,State Representative,District 48,Carlos Barron,Carlos,,Barron,,,,Carlos Barron,Republican,,,,,Colorado,Carlos Barron,Colorado,2024,State Representative - District 48,,193,427e20a228a90569,,,,,,,
2024,General,State Representative,District 49,Lesley Smith,Lesley,,Smith,,,,Lesley Smith,Democratic,,,,,Colorado,Lesley Smith,Colorado,2024,State Representative - District 49,,194,bce909546b4f2621,,,,,,,
2024,General,State Representative,District 49,Max Woodfin,Max,,Woodfin,,,,Max Woodfin,Democratic,,,,,Colorado,Max Woodfin,Colorado,2024,State Representative - District 49,,195,716d6aa4bf2d42ad,,,,,,,
2024,General,State Representative,District 49,Steve Ferrante,Steve,,Ferrante,,,,Steve Ferrante,Republican,,,,,Colorado,Steve Ferrante,Colorado,2024,State Representative - District 49,,196,8515ce40fc6e3740,,,,,,,
2024,General,State Representative,District 50,Mary Young,Mary,,Young,,,,Mary Young,Democratic,,,,,Colorado,Mary Young,Colorado,2024,State Representative - District 50,,197,464f758962f69c5b,,,,,,,
2024,General,State Representative,District 50,Ryan Gonzalez,Ryan,,Gonzalez,,,,Ryan Gonzalez,Republican,,,,,Colorado,Ryan Gonzalez,Colorado,2024,State Representative - District 50,,198,a21759748cec904a,,,,,,,
2024,General,State Representative,District 51,Sarah McKeen,Sarah,,McKeen,,,,Sarah McKeen,Democratic,,,,,Colorado,Sarah McKeen,Colorado,2024,State Representative - District 51,,199,4a171d7be7f0acd3,,,,,,,
2024,General,State Representative,District 51,Ron Weinberg,Ron,,Weinberg,,,,Ron Weinberg,Republican,,,,,Colorado,Ron Weinberg,Colorado,2024,State Representative - District 51,,200,d1ea0211c2bc55a9,,,,,,,
2024,General,State Representative,District 52,Yara Zokaie,Yara,,Zokaie,,,,Yara Zokaie,Democratic,,,,,Colorado,Yara Zokaie,Colorado,2024,State Representative - District 52,,201,d35817c574d6fdf7,,,,,,,
2024,General,State Representative,District 52,Ethnie Treick,Ethnie,,Treick,,,,Ethnie Treick,Democratic,,,,,Colorado,Ethnie Treick,Colorado,2024,State Representative - District 52,,202,a7f567fba10e0852,,,,,,,
2024,General,State Representative,District 53,Andy Boesenecker,Andy,,Boesenecker,,,,Andy Boesenecker,Democratic,,,,,Colorado,Andy Boesenecker,Colorado,2024,State Representative - District 53,,203,9ae3124f21833203,,,,,,,
2024,General,State Representative,District 53,Donna Walter,Donna,,Walter,,,,Donna Walter,Republican,,,,,Colorado,Donna Walter,Colorado,2024,State Representative - District 53,,204,0161c6e5c3086d7b,,,,,,,
2024,General,State Representative,District 54,Matt Soper,Matt,,Soper,,,,Matt Soper,Republican,,,,,Colorado,Matt Soper,Colorado,2024,State Representative - District 54,,205,d37310ed67154c67,,,,,,,
2024,General,State Representative,District 55,Rick Taggart,Rick,,Taggart,,,,Rick Taggart,Republican,,,,,Colorado,Rick Taggart,Colorado,2024,State Representative - District 55,,206,24b01cd10ed977b2,,,,,,,
2024,General,State Representative,District 56,Alessandra A. Navetta,Alessandra,A.,Navetta,,,,Alessandra A. Navetta,Democratic,,,,,Colorado,Alessandra A. Navetta,Colorado,2024,State Representative - District 56,,207,8a16d647b3214b5b,,,,,,,
2024,General,State Representative,District 56,Chris Richardson,Chris,,Richardson,,,,Chris Richardson,Republican,,,,,Colorado,Chris Richardson,Colorado,2024,State Representative - District 56,,208,881cf148ccf7d0fe,,,,,,,
2024,General,State Representative,District 57,Elizabeth Velasco,Elizabeth,,Velasco,,,,Elizabeth Velasco,Democratic,,,,,Colorado,Elizabeth Velasco,Colorado,2024,State Representative - District 57,,209,21e84916368c46fd,,,,,,,
2024,General,State Representative,District 57,Caleb Waller,Caleb,,Waller,,,,Caleb Waller,Republican,,,,,Colorado,Caleb Waller,Colorado,2024,State Representative - District 57,,210,8e256e7d48626b16,,,,,,,
2024,General,State Representative,District 58,Kathleen Curry,Kathleen,,Curry,,,,Kathleen Curry,Democratic,,,,,Colorado,Kathleen Curry,Colorado,2024,State Representative - District 58,,211,e5754d4eebd14edc,,,,,,,
2024,General,State Representative,District 58,Larry Don Suckla,Larry,Don,Suckla,,,,Larry Don Suckla,Republican,,,,,Colorado,Larry Don Suckla,Colorado,2024,State Representative - District 58,,212,cc8ca77463b76ace,,,,,,,
2024,General,State Representative,District 58,J. Mark Roeber,J.,Mark,Roeber,,,,J. Mark Roeber,Republican,,,,,Colorado,J. Mark Roeber,Colorado,2024,State Representative - District 58,,213,aa0eb1eac5862f05,,,,,,,
2024,General,State Representative,District 59,Katie Stewart,Katie,,Stewart,,,,Katie Stewart,Democratic,,,,,Colorado,Katie Stewart,Colorado,2024,State Representative - District 59,,214,ce2e9c8f81e6872f,,,,,,,
2024,General,State Representative,District 59,Clark Craig,Clark,,Craig,,,,Clark Craig,Republican,,,,,Colorado,Clark Craig,Colorado,2024,State Representative - District 59,,215,1731fe6ceb022823,,,,,,,
2024,General,State Representative,District 60,Kathryn Green,Kathryn,,Green,,,,Kathryn Green,Democratic,,,,,Colorado,Kathryn Green,Colorado,2024,State Representative - District 60,,216,5fb1e435ea0bb226,,,,,,,
2024,General,State Representative,District 60,Stephanie Luck,Stephanie,,Luck,,,,Stephanie Luck,Republican,,,,,Colorado,Stephanie Luck,Colorado,2024,State Representative - District 60,,217,1499ff21c24dc2e9,,,,,,,
2024,General,State Representative,District 61,Eliza Hamrick,Eliza,,Hamrick,,,,Eliza Hamrick,Democratic,,,,,Colorado,Eliza Hamrick,Colorado,2024,State Representative - District 61,,218,afea9f1f24032f93,,,,,,,
2024,General,State Representative,District 61,Luis A. Moy,Luis,A.,Moy,,,,Luis A. Moy,Republican,,,,,Colorado,Luis A. Moy,Colorado,2024,State Representative - District 61,,219,8c63b73f5d50d7c6,,,,,,,
2024,General,State Representative,District 62,Matthew Martinez,Matthew,,Martinez,,,,Matthew Martinez,Democratic,,,,,Colorado,Matthew Martinez,Colorado,2024,State Representative - District 62,,220,ef3cae077aa29df7,,,,,,,
2024,General,State Representative,District 62,Carol Riggenbach,Carol,,Riggenbach,,,,Carol Riggenbach,Republican,,,,,Colorado,Carol Riggenbach,Colorado,2024,State Representative - District 62,,221,24b03aa59600765f,,,,,,,
2024,General,State Representative,District 63,Charles Alvarado,Charles,,Alvarado,,,,Charles Alvarado,Democratic,,,,,Colorado,Charles Alvarado,Colorado,2024,State Representative - District 63,,222,4188b3b142a2352b,,,,,,,
2024,General,State Representative,District 63,Dusty A Johnson,Dusty,A,Johnson,,,,Dusty A Johnson,Republican,,,,,Colorado,Dusty A Johnson,Colorado,2024,State Representative - District 63,,223,05f04442b0004b6f,,,,,,,
2024,General,State Representative,District 63,Brian Urdiales,Brian,,Urdiales,,,,Brian Urdiales,Republican,,,,,Colorado,Brian Urdiales,Colorado,2024,State Representative - District 63,,224,f436ad675b438180,,,,,,,
2024,General,State Representative,District 64,Mark K Matthews,Mark,K,Matthews,,,,Mark K Matthews,Democratic,,,,,Colorado,Mark K Matthews,Colorado,2024,State Representative - District 64,,225,1ead80611b7dce57,,,,,,,
2024,General,State Representative,District 64,Ryan Armagost,Ryan,,Armagost,,,,Ryan Armagost,Republican,,,,,Colorado,Ryan Armagost,Colorado,2024,State Representative - District 64,,226,6ce5a01fba6abbdc,,,,,,,
2024,General,State Representative,District 65,Will Walters,Will,,Walters,,,,Will Walters,Democratic,,,,,Colorado,Will Walters,Colorado,2024,State Representative - District 65,,227,75cf8d2c0151a9d4,,,,,,,
2024,General,State Representative,District 65,Lori Garcia Sander,Lori,Garcia,Sander,,,,Lori Garcia Sander,Republican,,,,,Colorado,Lori Garcia Sander,Colorado,2024,State Representative - District 65,,228,a615e66031fcca46,,,,,,,
2024,General,State Representative,District 65,Trent Lane Leisy,Trent,Lane,Leisy,,,,Trent Lane Leisy,Republican,,,,,Colorado,Trent Lane Leisy,Colorado,2024,State Representative - District 65,,229,372023204f7c9aee,,,,,,,
2024,General,District Attorney,,Alexis King,Alexis,,King,,,,Alexis King,Democratic,,,,,Colorado,Alexis King,Colorado,2024,District Attorney - 1st Judicial District,,230,fbeeedcb97606f85,,,,,,,
2024,General,District Attorney,,John Walsh,John,,Walsh,,,,John Walsh,Democratic,,,,,Colorado,John Walsh,Colorado,2024,District Attorney - 2nd Judicial District,,231,8f34ddba57289620,,,,,,,
2024,General,District Attorney,,Leora Joseph,Leora,,Joseph,,,,Leora Joseph,Democratic,,,,,Colorado,Leora Joseph,Colorado,2024,District Attorney - 2nd Judicial District,,232,bd97224f11a8a0d6,,,,,,,
2024,General,District Attorney,,Nicholas J. Dale,Nicholas,J.,Dale,,,,Nicholas J. Dale,Democratic,,,,,Colorado,Nicholas J. Dale,Colorado,2024,District Attorney - 3rd Judicial District,,233,562c1ba85b2d4c22,,,,,,,
2024,General,District Attorney,,Jeremy Dowell,Jeremy,,Dowell,,,,Jeremy Dowell,Democratic,,,,,Colorado,Jeremy Dowell,Colorado,2024,District Attorney - 4th Judicial District,,234,1d27d6b1dd8951a1,,,,,,,
2024,General,District Attorney,,David Willson,David,,Willson,,,,David Willson,Republican,,,,,Colorado,David Willson,Colorado,2024,District Attorney - 4th Judicial District,,235,2ac51e8e96e36dbc,,,,,,,
2024,General,District Attorney,,Michael J. Allen,Michael,J.,Allen,,,,Michael J. Allen,Republican,,,,,Colorado,Michael J. Allen,Colorado,2024,District Attorney - 4th Judicial District,,236,b1c00b04abd30162,,,,,,,
2024,General,District Attorney,,Heidi McCollum,Heidi,,McCollum,,,,Heidi McCollum,Democratic,,,,,Colorado,Heidi McCollum,Colorado,2024,District Attorney - 5th Judicial District,,237,2881e11b80018fb9,,,,,,,
2024,General,District Attorney,,Sean Murray,Sean,,Murray,,,,Sean Murray,Democratic,,,,,Colorado,Sean Murray,Colorado,2024,District Attorney - 6th Judicial District,,238,977b8e0867d6c8c8,,,,,,,
2024,General,District Attorney,,Seth Ryan,Seth,,Ryan,,,,Seth Ryan,Republican,,,,,Colorado,Seth Ryan,Colorado,2024,District Attorney - 7th Judicial District,,239,7d93ebce4e1ae82b,,,,,,,
2024,General,District Attorney,,Gordon McLaughlin,Gordon,,McLaughlin,,,,Gordon McLaughlin,Democratic,,,,,Colorado,Gordon McLaughlin,Colorado,2024,District Attorney - 8th Judicial District,,240,f1beed30c56ab4c0,,,,,,,
2024,General,District Attorney,,Ben Sollars,Ben,,Sollars,,,,Ben Sollars,Republican,,,,,Colorado,Ben Sollars,Colorado,2024,District Attorney - 9th Judicial District,,241,e92ba12e12495bdf,,,,,,,
2024,General,District Attorney,,Kyle S. Aber,Kyle,S.,Aber,,,,Kyle S. Aber,Democratic,,,,,Colorado,Kyle S. Aber,Colorado,2024,District Attorney - 10th Judicial District,,242,eebec5f58cea3d89,,,,,,,
2024,General,District Attorney,,Kala Beauvais,Kala,,Beauvais,,,,Kala Beauvais,Republican,,,,,Colorado,Kala Beauvais,Colorado,2024,District Attorney - 10th Judicial District,,243,bba6a9631d2c191d,,,,,,,
2024,General,District Attorney,,Jeffrey D. Lindsey,Jeffrey,D.,Lindsey,,,,Jeffrey D. Lindsey,Republican,,,,,Colorado,Jeffrey D. Lindsey,Colorado,2024,District Attorney - 11th Judicial District,,244,85d13cc18f151a70,,,,,,,
2024,General,District Attorney,,Anne Kelly,Anne,,Kelly,,,,Anne Kelly,Republican,,,,,Colorado,Anne Kelly,Colorado,2024,District Attorney - 12th Judicial District,,245,e7b88bd6843233f0,,,,,,,
2024,General,District Attorney,,Travis Sides,Travis,,Sides,,,,Travis Sides,Republican,,,,,Colorado,Travis Sides,Colorado,2024,District Attorney - 13th Judicial District,,246,19dcc3455617f4bb,,,,,,,
2024,General,District Attorney,,Andrew J. Hayden,Andrew,J.,Hayden,,,,Andrew J. Hayden,Republican,,,,,Colorado,Andrew J. Hayden,Colorado,2024,District Attorney - 15th Judicial District,,247,74fed3a5ab2bfdfe,,,,,,,
2024,General,District Attorney,,James R. Bullock,James,R.,Bullock,,,,James R. Bullock,Republican,,,,,Colorado,James R. Bullock,Colorado,2024,District Attorney - 16th Judicial District,,248,889743bd80d3ad12,,,,,,,
2024,General,District Attorney,,Brian Mason,Brian,,Mason,,,,Brian Mason,Democratic,,,,,Colorado,Brian Mason,Colorado,2024,District Attorney - 17th Judicial District,,249,9cc0477d0b87ab67,,,,,,,
2024,General,District Attorney,,Amy Padden,Amy,,Padden,,,,Amy Padden,Democratic,,,,,Colorado,Amy Padden,Colorado,2024,District Attorney - 18th Judicial District,,250,39c1226f8d21dd79,,,,,,,
