election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,State Representative,District 15.0,Jeff K. Livingston,Jeff,K.,Livingston,,,,Jeff K. Livingston,Democratic,,,,,Colorado,Jeff K. Livingston,Colorado,2024,State Representative - District 15,,122,c597354ba1765b1c,,,,,,,
2024,General,State Representative,District 15.0,Scott Bottoms,Scott,,Bottoms,,,,Scott Bottoms,Republican,,,,,Colorado,Scott Bottoms,Colorado,2024,State Representative - District 15,,123,d56264bd246aae29,,,,,,,
2024,General,State Representative,District 16.0,Steph Vigil,Steph,,Vigil,,,,Steph Vigil,Democratic,,,,,Colorado,Steph Vigil,Colorado,2024,State Representative - District 16,,124,cdc6634aa387f3ce,,,,,,,
2024,General,State Representative,District 16.0,Rebecca Keltie,Rebecca,,Keltie,,,,Rebecca Keltie,Republican,,,,,Colorado,Rebecca Keltie,Colorado,2024,State Representative - District 16,,125,7dfc8b8f31ce59f3,,,,,,,
2024,General,State Representative,District 17.0,Regina English,Regina,,English,,,,Regina English,Democratic,,,,,Colorado,Regina English,Colorado,2024,State Representative - District 17,,126,050743e8f53d627a,,,,,,,
2024,General,State Representative,District 17.0,Elizabeth Riggs,Elizabeth,,Riggs,,,,Elizabeth Riggs,Republican,,,,,Colorado,Elizabeth Riggs,Colorado,2024,State Representative - District 17,,127,609b1c137ce68964,,,,,,,
2024,General,State Representative,District 18.0,Amy T. Paschal,Amy,T.,Paschal,,,,Amy T. Paschal,Democratic,,,,,Colorado,Amy T. Paschal,Colorado,2024,State Representative - District 18,,128,eed11d087b8500e5,,,,,,,
2024,General,State Representative,District 18.0,James R. Boelens Jr.,James,,Boelens,,Jr,,James Boelens Jr,Republican,,,,,Colorado,James R. Boelens Jr.,Colorado,2024,State Representative - District 18,,129,1c58dac75384a9fe,,,,,,,
2024,General,State Representative,District 19.0,Jennifer Lea Parenti,Jennifer,Lea,Parenti,,,,Jennifer Lea Parenti,Democratic,,,,,Colorado,Jennifer Lea Parenti,Colorado,2024,State Representative - District 19,,130,1d9f1c36fd31e139,,,,,,,
2024,General,State Representative,District 19.0,Dan Woog,Dan,,Woog,,,,Dan Woog,Republican,,,,,Colorado,Dan Woog,Colorado,2024,State Representative - District 19,,131,68e0d17fb95565f9,,,,,,,
2024,General,State Representative,District 20.0,Arik Dougherty,Arik,,Dougherty,,,,Arik Dougherty,Democratic,,,,,Colorado,Arik Dougherty,Colorado,2024,State Representative - District 20,,132,0996f5f5246e47ef,,,,,,,
2024,General,State Representative,District 20.0,Jason Lupo,Jason,,Lupo,,,,Jason Lupo,Republican,,,,,Colorado,Jason Lupo,Colorado,2024,State Representative - District 20,,133,f0570258479439c2,,,,,,,
2024,General,State Representative,District 20.0,Jarvis Caldwell,Jarvis,,Caldwell,,,,Jarvis Caldwell,Republican,,,,,Colorado,Jarvis Caldwell,Colorado,2024,State Representative - District 20,,134,a5a8f40818a15c14,,,,,,,
2024,General,State Representative,District 21.0,Liz Rosenbaum,Liz,,Rosenbaum,,,,Liz Rosenbaum,Democratic,,,,,Colorado,Liz Rosenbaum,Colorado,2024,State Representative - District 21,,135,825746f25c39a1b2,,,,,,,
2024,General,State Representative,District 21.0,Jan Koester,Jan,,Koester,,,,Jan Koester,Republican,,,,,Colorado,Jan Koester,Colorado,2024,State Representative - District 21,,136,8e22a648c9ae4303,,,,,,,
2024,General,State Representative,District 21.0,Bill Garlington,Bill,,Garlington,,,,Bill Garlington,Republican,,,,,Colorado,Bill Garlington,Colorado,2024,State Representative - District 21,,137,0874281f42d4a2b2,,,,,,,
2024,General,State Representative,District 21.0,Mary Bradfield,Mary,,Bradfield,,,,Mary Bradfield,Republican,,,,,Colorado,Mary Bradfield,Colorado,2024,State Representative - District 21,,138,5e36b05cbab4c26b,,,,,,,
2024,General,State Representative,District 22.0,Michael M. Pierson,Michael,M.,Pierson,,,,Michael M. Pierson,Democratic,,,,,Colorado,Michael M. Pierson,Colorado,2024,State Representative - District 22,,139,674010a1c47bcbab,,,,,,,
2024,General,State Representative,District 22.0,Ken deGraaf,Ken,,deGraaf,,,,Ken deGraaf,Republican,,,,,Colorado,Ken deGraaf,Colorado,2024,State Representative - District 22,,140,1d450c7583e0c9a0,,,,,,,
2024,General,State Representative,District 23.0,Monica Irasema Duran,Monica,Irasema,Duran,,,,Monica Irasema Duran,Democratic,,,,,Colorado,Monica Irasema Duran,Colorado,2024,State Representative - District 23,,141,8b52f68a33afa9e0,,,,,,,
2024,General,State Representative,District 24.0,Lisa Feret,Lisa,,Feret,,,,Lisa Feret,Democratic,,,,,Colorado,Lisa Feret,Colorado,2024,State Representative - District 24,,142,837159b545ef3e9e,,,,,,,
2024,General,State Representative,District 24.0,Gwen Henderson,Gwen,,Henderson,,,,Gwen Henderson,Republican,,,,,Colorado,Gwen Henderson,Colorado,2024,State Representative - District 24,,143,a380f6a2ae5c7f64,,,,,,,
2024,General,State Representative,District 25.0,Tammy Story,Tammy,,Story,,,,Tammy Story,Democratic,,,,,Colorado,Tammy Story,Colorado,2024,State Representative - District 25,,144,87db0bb3e1327446,,,,,,,
2024,General,State Representative,District 25.0,George B. Mumma Jr,George,B.,Mumma,,Jr,,George B. Mumma,Republican,,,,,Colorado,George B. Mumma Jr,Colorado,2024,State Representative - District 25,,145,712e7f3a11654e6f,,,,,,,
2024,General,State Representative,District 26.0,Meghan Lukens,Meghan,,Lukens,,,,Meghan Lukens,Democratic,,,,,Colorado,Meghan Lukens,Colorado,2024,State Representative - District 26,,146,e46e84dae2d73640,,,,,,,
2024,General,State Representative,District 26.0,Nathan Butler,Nathan,,Butler,,,,Nathan Butler,Republican,,,,,Colorado,Nathan Butler,Colorado,2024,State Representative - District 26,,147,65647132274efba0,,,,,,,
2024,General,State Representative,District 27.0,Brianna Titone,Brianna,,Titone,,,,Brianna Titone,Democratic,,,,,Colorado,Brianna Titone,Colorado,2024,State Representative - District 27,,148,76f1d73f5c5c2871,,,,,,,
2024,General,State Representative,District 27.0,Ed Cox,Ed,,Cox,,,,Ed Cox,Republican,,,,,Colorado,Ed Cox,Colorado,2024,State Representative - District 27,,149,6ddd5ede9e2e2d82,,,,,,,
2024,General,State Representative,District 28.0,Sheila Lieder,Sheila,,Lieder,,,,Sheila Lieder,Democratic,,,,,Colorado,Sheila Lieder,Colorado,2024,State Representative - District 28,,150,d25398bb593ff5ce,,,,,,,
2024,General,State Representative,District 28.0,Peter Boddie,Peter,,Boddie,,,,Peter Boddie,Republican,,,,,Colorado,Peter Boddie,Colorado,2024,State Representative - District 28,,151,dc4d72dea4cc107d,,,,,,,
2024,General,State Representative,District 29.0,Shannon Bird,Shannon,,Bird,,,,Shannon Bird,Democratic,,,,,Colorado,Shannon Bird,Colorado,2024,State Representative - District 29,,152,119af962583ccd4c,,,,,,,
2024,General,State Representative,District 29.0,Evan Shields Hunt,Evan,Shields,Hunt,,,,Evan Shields Hunt,Republican,,,,,Colorado,Evan Shields Hunt,Colorado,2024,State Representative - District 29,,153,d2f78f3f04447ce3,,,,,,,
2024,General,State Representative,District 30.0,Rebekah Stewart,Rebekah,,Stewart,,,,Rebekah Stewart,Democratic,,,,,Colorado,Rebekah Stewart,Colorado,2024,State Representative - District 30,,154,2b4465818347610d,,,,,,,
2024,General,State Representative,District 30.0,Kyra deGruy Kennedy,Kyra,deGruy,Kennedy,,,,Kyra deGruy Kennedy,Democratic,,,,,Colorado,Kyra deGruy Kennedy,Colorado,2024,State Representative - District 30,,155,2e32f2e0384bc169,,,,,,,
2024,General,State Representative,District 30.0,Ramey Johnson,Ramey,,Johnson,,,,Ramey Johnson,Republican,,,,,Colorado,Ramey Johnson,Colorado,2024,State Representative - District 30,,156,451e21f1b1fa71ed,,,,,,,
2024,General,State Representative,District 31.0,Julia Marvin,Julia,,Marvin,,,,Julia Marvin,Democratic,,,,,Colorado,Julia Marvin,Colorado,2024,State Representative - District 31,,157,0ca4128d154f6ab0,,,,,,,
2024,General,State Representative,District 31.0,"Jacqueline ""Jacque"" Phillips",Jacqueline,,Phillips,,,Jacque,Jacqueline Phillips,Democratic,,,,,Colorado,"Jacqueline ""Jacque"" Phillips",Colorado,2024,State Representative - District 31,,158,8f4825b8dfc4e16e,,,,,,,
2024,General,State Representative,District 31.0,Heidi Pitchforth,Heidi,,Pitchforth,,,,Heidi Pitchforth,Republican,,,,,Colorado,Heidi Pitchforth,Colorado,2024,State Representative - District 31,,159,268cdd45e0e8ec1f,,,,,,,
2024,General,State Representative,District 32.0,Manny Rutinel,Manny,,Rutinel,,,,Manny Rutinel,Democratic,,,,,Colorado,Manny Rutinel,Colorado,2024,State Representative - District 32,,160,cb9911d9dda72b39,,,,,,,
2024,General,State Representative,District 33.0,William Lindstedt,William,,Lindstedt,,,,William Lindstedt,Democratic,,,,,Colorado,William Lindstedt,Colorado,2024,State Representative - District 33,,161,dbadf299c9e30ed8,,,,,,,
2024,General,State Representative,District 33.0,Michael Martinez,Michael,,Martinez,,,,Michael Martinez,Republican,,,,,Colorado,Michael Martinez,Colorado,2024,State Representative - District 33,,162,14dcfc2ed3e4aaf5,,,,,,,
2024,General,State Representative,District 34.0,Jenny Willford,Jenny,,Willford,,,,Jenny Willford,Democratic,,,,,Colorado,Jenny Willford,Colorado,2024,State Representative - District 34,,163,2dd89e2c6f1d1e0f,,,,,,,
2024,General,State Representative,District 34.0,Craig Sullivan,Craig,,Sullivan,,,,Craig Sullivan,Republican,,,,,Colorado,Craig Sullivan,Colorado,2024,State Representative - District 34,,164,759a98d6246ff9e2,,,,,,,
2024,General,State Representative,District 35.0,Lorena Garcia,Lorena,,Garcia,,,,Lorena Garcia,Democratic,,,,,Colorado,Lorena Garcia,Colorado,2024,State Representative - District 35,,165,b372246151ac826a,,,,,,,
2024,General,State Representative,District 35.0,Lee J Knoll,Lee,J,Knoll,,,,Lee J Knoll,Republican,,,,,Colorado,Lee J Knoll,Colorado,2024,State Representative - District 35,,166,847c61d15c7bf2b0,,,,,,,
2024,General,State Representative,District 36.0,Bryan Lindstrom,Bryan,,Lindstrom,,,,Bryan Lindstrom,Democratic,,,,,Colorado,Bryan Lindstrom,Colorado,2024,State Representative - District 36,,167,8a1f606b762f10b6,,,,,,,
2024,General,State Representative,District 36.0,Michael Carter,Michael,,Carter,,,,Michael Carter,Democratic,,,,,Colorado,Michael Carter,Colorado,2024,State Representative - District 36,,168,6d75f25aa4f9d7c4,,,,,,,
2024,General,State Representative,District 37.0,Chad Clifford,Chad,,Clifford,,,,Chad Clifford,Democratic,,,,,Colorado,Chad Clifford,Colorado,2024,State Representative - District 37,,169,1fda00399e7a7590,,,,,,,
2024,General,State Representative,District 37.0,Danny D. Moore,Danny,D.,Moore,,,,Danny D. Moore,Republican,,,,,Colorado,Danny D. Moore,Colorado,2024,State Representative - District 37,,170,bd58f49fc7a473bc,,,,,,,
2024,General,State Representative,District 38.0,Gretchen Jeannette Rydin,Gretchen,Jeannette,Rydin,,,,Gretchen Jeannette Rydin,Democratic,,,,,Colorado,Gretchen Jeannette Rydin,Colorado,2024,State Representative - District 38,,171,becd2cdef28ace50,,,,,,,
2024,General,State Representative,District 38.0,Jeffrey Patty,Jeffrey,,Patty,,,,Jeffrey Patty,Republican,,,,,Colorado,Jeffrey Patty,Colorado,2024,State Representative - District 38,,172,fe5ea9286775ca2c,,,,,,,
2024,General,State Representative,District 39.0,Eric Brody,Eric,,Brody,,,,Eric Brody,Democratic,,,,,Colorado,Eric Brody,Colorado,2024,State Representative - District 39,,173,37f1859f6dbf25cd,,,,,,,
2024,General,State Representative,District 39.0,Brandi Bradley,Brandi,,Bradley,,,,Brandi Bradley,Republican,,,,,Colorado,Brandi Bradley,Colorado,2024,State Representative - District 39,,174,7a90202cada34888,,,,,,,
2024,General,State Representative,District 40.0,Naquetta Ricks,Naquetta,,Ricks,,,,Naquetta Ricks,Democratic,,,,,Colorado,Naquetta Ricks,Colorado,2024,State Representative - District 40,,175,3eb255fa574eb752,,,,,,,
2024,General,State Representative,District 40.0,Darryl Gibbs,Darryl,,Gibbs,,,,Darryl Gibbs,Republican,,,,,Colorado,Darryl Gibbs,Colorado,2024,State Representative - District 40,,176,b9fb930fca72f1c4,,,,,,,
2024,General,State Representative,District 41.0,Iman Jodeh,Iman,,Jodeh,,,,Iman Jodeh,Democratic,,,,,Colorado,Iman Jodeh,Colorado,2024,State Representative - District 41,,177,bafc0dd79e31a3ec,,,,,,,
2024,General,State Representative,District 41.0,Rob McKenna,Rob,,McKenna,,,,Rob McKenna,Republican,,,,,Colorado,Rob McKenna,Colorado,2024,State Representative - District 41,,178,c2d0b407e000002b,,,,,,,
2024,General,State Representative,District 42.0,Mandy Lindsay,Mandy,,Lindsay,,,,Mandy Lindsay,Democratic,,,,,Colorado,Mandy Lindsay,Colorado,2024,State Representative - District 42,,179,675852d8d12ee61c,,,,,,,
2024,General,State Representative,District 43.0,Bob Marshall,Bob,,Marshall,,,,Bob Marshall,Democratic,,,,,Colorado,Bob Marshall,Colorado,2024,State Representative - District 43,,180,7baba4279746e776,,,,,,,
2024,General,State Representative,District 43.0,Lora Thomas,Lora,,Thomas,,,,Lora Thomas,Republican,,,,,Colorado,Lora Thomas,Colorado,2024,State Representative - District 43,,181,3dcd571ac32ac03d,,,,,,,
2024,General,State Representative,District 43.0,Matt Burcham,Matt,,Burcham,,,,Matt Burcham,Republican,,,,,Colorado,Matt Burcham,Colorado,2024,State Representative - District 43,,182,bb91479ce6a1b9a9,,,,,,,
2024,General,State Representative,District 44.0,Alyssa Nilemo,Alyssa,,Nilemo,,,,Alyssa Nilemo,Democratic,,,,,Colorado,Alyssa Nilemo,Colorado,2024,State Representative - District 44,,183,d9c7c9056c1db5c6,,,,,,,
2024,General,State Representative,District 44.0,Anthony Hartsook,Anthony,,Hartsook,,,,Anthony Hartsook,Republican,,,,,Colorado,Anthony Hartsook,Colorado,2024,State Representative - District 44,,184,be712e20ec29093c,,,,,,,
2024,General,State Representative,District 45.0,Chad Cox,Chad,,Cox,,,,Chad Cox,Democratic,,,,,Colorado,Chad Cox,Colorado,2024,State Representative - District 45,,185,54f3f2cd6841afd3,,,,,,,
2024,General,State Representative,District 45.0,Bill Jack,Bill,,Jack,,,,Bill Jack,Republican,,,,,Colorado,Bill Jack,Colorado,2024,State Representative - District 45,,186,0d0571f6f4c4dff5,,,,,,,
2024,General,State Representative,District 45.0,Max Brooks,Max,,Brooks,,,,Max Brooks,Republican,,,,,Colorado,Max Brooks,Colorado,2024,State Representative - District 45,,187,aeec96156e05dac7,,,,,,,
2024,General,State Representative,District 46.0,Tisha Mauro,Tisha,,Mauro,,,,Tisha Mauro,Democratic,,,,,Colorado,Tisha Mauro,Colorado,2024,State Representative - District 46,,188,3ef2f13f7b777045,,,,,,,
2024,General,State Representative,District 46.0,Christina Rae Mascarenas,Christina,Rae,Mascarenas,,,,Christina Rae Mascarenas,Republican,,,,,Colorado,Christina Rae Mascarenas,Colorado,2024,State Representative - District 46,,189,2588640000cacfa5,,,,,,,
2024,General,State Representative,District 46.0,Kim Swearingen,Kim,,Swearingen,,,,Kim Swearingen,Republican,,,,,Colorado,Kim Swearingen,Colorado,2024,State Representative - District 46,,190,61ee3a520c32b137,,,,,,,
2024,General,State Representative,District 47.0,Elizabeth Bulthuis,Elizabeth,,Bulthuis,,,,Elizabeth Bulthuis,Democratic,,,,,Colorado,Elizabeth Bulthuis,Colorado,2024,State Representative - District 47,,191,ccc2a71f926e8a8c,,,,,,,
2024,General,State Representative,District 47.0,Ty S. Winter,Ty,S.,Winter,,,,Ty S. Winter,Republican,,,,,Colorado,Ty S. Winter,Colorado,2024,State Representative - District 47,,192,0436cb716fa3d848,,,,,,,
2024,General,State Representative,District 48.0,Carlos Barron,Carlos,,Barron,,,,Carlos Barron,Republican,,,,,Colorado,Carlos Barron,Colorado,2024,State Representative - District 48,,193,7e4305a1dfd67f04,,,,,,,
2024,General,State Representative,District 49.0,Lesley Smith,Lesley,,Smith,,,,Lesley Smith,Democratic,,,,,Colorado,Lesley Smith,Colorado,2024,State Representative - District 49,,194,897f679a95c63e24,,,,,,,
2024,General,State Representative,District 49.0,Max Woodfin,Max,,Woodfin,,,,Max Woodfin,Democratic,,,,,Colorado,Max Woodfin,Colorado,2024,State Representative - District 49,,195,7ef477b2d028ffa4,,,,,,,
2024,General,State Representative,District 49.0,Steve Ferrante,Steve,,Ferrante,,,,Steve Ferrante,Republican,,,,,Colorado,Steve Ferrante,Colorado,2024,State Representative - District 49,,196,96f38a8c9558e92d,,,,,,,
2024,General,State Representative,District 50.0,Mary Young,Mary,,Young,,,,Mary Young,Democratic,,,,,Colorado,Mary Young,Colorado,2024,State Representative - District 50,,197,47e34b303176eeed,,,,,,,
2024,General,State Representative,District 50.0,Ryan Gonzalez,Ryan,,Gonzalez,,,,Ryan Gonzalez,Republican,,,,,Colorado,Ryan Gonzalez,Colorado,2024,State Representative - District 50,,198,06c6f68c071c429e,,,,,,,
2024,General,State Representative,District 51.0,Sarah McKeen,Sarah,,McKeen,,,,Sarah McKeen,Democratic,,,,,Colorado,Sarah McKeen,Colorado,2024,State Representative - District 51,,199,cc8a3f31fd2361eb,,,,,,,
2024,General,State Representative,District 51.0,Ron Weinberg,Ron,,Weinberg,,,,Ron Weinberg,Republican,,,,,Colorado,Ron Weinberg,Colorado,2024,State Representative - District 51,,200,0ad911017c8bcc74,,,,,,,
2024,General,State Representative,District 52.0,Yara Zokaie,Yara,,Zokaie,,,,Yara Zokaie,Democratic,,,,,Colorado,Yara Zokaie,Colorado,2024,State Representative - District 52,,201,eb138e5fdd3a1d46,,,,,,,
2024,General,State Representative,District 52.0,Ethnie Treick,Ethnie,,Treick,,,,Ethnie Treick,Democratic,,,,,Colorado,Ethnie Treick,Colorado,2024,State Representative - District 52,,202,946220afea427c3b,,,,,,,
2024,General,State Representative,District 53.0,Andy Boesenecker,Andy,,Boesenecker,,,,Andy Boesenecker,Democratic,,,,,Colorado,Andy Boesenecker,Colorado,2024,State Representative - District 53,,203,a221acdff6243e06,,,,,,,
2024,General,State Representative,District 53.0,Donna Walter,Donna,,Walter,,,,Donna Walter,Republican,,,,,Colorado,Donna Walter,Colorado,2024,State Representative - District 53,,204,259b522b1982138c,,,,,,,
2024,General,State Representative,District 54.0,Matt Soper,Matt,,Soper,,,,Matt Soper,Republican,,,,,Colorado,Matt Soper,Colorado,2024,State Representative - District 54,,205,00e1fefe9730ce18,,,,,,,
2024,General,State Representative,District 55.0,Rick Taggart,Rick,,Taggart,,,,Rick Taggart,Republican,,,,,Colorado,Rick Taggart,Colorado,2024,State Representative - District 55,,206,440c861461433d08,,,,,,,
2024,General,State Representative,District 56.0,Alessandra A. Navetta,Alessandra,A.,Navetta,,,,Alessandra A. Navetta,Democratic,,,,,Colorado,Alessandra A. Navetta,Colorado,2024,State Representative - District 56,,207,520178043b290975,,,,,,,
2024,General,State Representative,District 56.0,Chris Richardson,Chris,,Richardson,,,,Chris Richardson,Republican,,,,,Colorado,Chris Richardson,Colorado,2024,State Representative - District 56,,208,8160908be61a0635,,,,,,,
2024,General,State Representative,District 57.0,Elizabeth Velasco,Elizabeth,,Velasco,,,,Elizabeth Velasco,Democratic,,,,,Colorado,Elizabeth Velasco,Colorado,2024,State Representative - District 57,,209,00e8e9cf6e052fe9,,,,,,,
2024,General,State Representative,District 57.0,Caleb Waller,Caleb,,Waller,,,,Caleb Waller,Republican,,,,,Colorado,Caleb Waller,Colorado,2024,State Representative - District 57,,210,1b70ae18fe196dcf,,,,,,,
2024,General,State Representative,District 58.0,Kathleen Curry,Kathleen,,Curry,,,,Kathleen Curry,Democratic,,,,,Colorado,Kathleen Curry,Colorado,2024,State Representative - District 58,,211,097235534fd718bf,,,,,,,
2024,General,State Representative,District 58.0,Larry Don Suckla,Larry,Don,Suckla,,,,Larry Don Suckla,Republican,,,,,Colorado,Larry Don Suckla,Colorado,2024,State Representative - District 58,,212,8b18bf9e6d497977,,,,,,,
2024,General,State Representative,District 58.0,J. Mark Roeber,J.,Mark,Roeber,,,,J. Mark Roeber,Republican,,,,,Colorado,J. Mark Roeber,Colorado,2024,State Representative - District 58,,213,68a17ff53d40836f,,,,,,,
2024,General,State Representative,District 59.0,Katie Stewart,Katie,,Stewart,,,,Katie Stewart,Democratic,,,,,Colorado,Katie Stewart,Colorado,2024,State Representative - District 59,,214,a81fc4ee7baf8d2f,,,,,,,
2024,General,State Representative,District 59.0,Clark Craig,Clark,,Craig,,,,Clark Craig,Republican,,,,,Colorado,Clark Craig,Colorado,2024,State Representative - District 59,,215,de8b4cce8fe3d337,,,,,,,
2024,General,State Representative,District 60.0,Kathryn Green,Kathryn,,Green,,,,Kathryn Green,Democratic,,,,,Colorado,Kathryn Green,Colorado,2024,State Representative - District 60,,216,e9fbcfb03171d827,,,,,,,
2024,General,State Representative,District 60.0,Stephanie Luck,Stephanie,,Luck,,,,Stephanie Luck,Republican,,,,,Colorado,Stephanie Luck,Colorado,2024,State Representative - District 60,,217,7459d70071f64d81,,,,,,,
2024,General,State Representative,District 61.0,Eliza Hamrick,Eliza,,Hamrick,,,,Eliza Hamrick,Democratic,,,,,Colorado,Eliza Hamrick,Colorado,2024,State Representative - District 61,,218,7d0a452211eca18a,,,,,,,
2024,General,State Representative,District 61.0,Luis A. Moy,Luis,A.,Moy,,,,Luis A. Moy,Republican,,,,,Colorado,Luis A. Moy,Colorado,2024,State Representative - District 61,,219,c32abbc6fce5c9a1,,,,,,,
2024,General,State Representative,District 62.0,Matthew Martinez,Matthew,,Martinez,,,,Matthew Martinez,Democratic,,,,,Colorado,Matthew Martinez,Colorado,2024,State Representative - District 62,,220,5fba209df46918b9,,,,,,,
2024,General,State Representative,District 62.0,Carol Riggenbach,Carol,,Riggenbach,,,,Carol Riggenbach,Republican,,,,,Colorado,Carol Riggenbach,Colorado,2024,State Representative - District 62,,221,85866be6a2438eb5,,,,,,,
2024,General,State Representative,District 63.0,Charles Alvarado,Charles,,Alvarado,,,,Charles Alvarado,Democratic,,,,,Colorado,Charles Alvarado,Colorado,2024,State Representative - District 63,,222,3b93abe599b4f6a9,,,,,,,
2024,General,State Representative,District 63.0,Dusty A Johnson,Dusty,A,Johnson,,,,Dusty A Johnson,Republican,,,,,Colorado,Dusty A Johnson,Colorado,2024,State Representative - District 63,,223,12930609660f6efe,,,,,,,
2024,General,State Representative,District 63.0,Brian Urdiales,Brian,,Urdiales,,,,Brian Urdiales,Republican,,,,,Colorado,Brian Urdiales,Colorado,2024,State Representative - District 63,,224,6ab928655338d058,,,,,,,
2024,General,State Representative,District 64.0,Mark K Matthews,Mark,K,Matthews,,,,Mark K Matthews,Democratic,,,,,Colorado,Mark K Matthews,Colorado,2024,State Representative - District 64,,225,0dd4a5c9f7606708,,,,,,,
2024,General,State Representative,District 64.0,Ryan Armagost,Ryan,,Armagost,,,,Ryan Armagost,Republican,,,,,Colorado,Ryan Armagost,Colorado,2024,State Representative - District 64,,226,c16102d0d647d1e7,,,,,,,
2024,General,State Representative,District 65.0,Will Walters,Will,,Walters,,,,Will Walters,Democratic,,,,,Colorado,Will Walters,Colorado,2024,State Representative - District 65,,227,f85c93d9f0f05019,,,,,,,
2024,General,State Representative,District 65.0,Lori Garcia Sander,Lori,Garcia,Sander,,,,Lori Garcia Sander,Republican,,,,,Colorado,Lori Garcia Sander,Colorado,2024,State Representative - District 65,,228,61f83368a4868f45,,,,,,,
2024,General,State Representative,District 65.0,Trent Lane Leisy,Trent,Lane,Leisy,,,,Trent Lane Leisy,Republican,,,,,Colorado,Trent Lane Leisy,Colorado,2024,State Representative - District 65,,229,68314698bc14459c,,,,,,,
2024,General,District Attorney,,Alexis King,Alexis,,King,,,,Alexis King,Democratic,,,,,Colorado,Alexis King,Colorado,2024,District Attorney - 1st Judicial District,,230,fbeeedcb97606f85,,,,,,,
2024,General,District Attorney,,John Walsh,John,,Walsh,,,,John Walsh,Democratic,,,,,Colorado,John Walsh,Colorado,2024,District Attorney - 2nd Judicial District,,231,8f34ddba57289620,,,,,,,
2024,General,District Attorney,,Leora Joseph,Leora,,Joseph,,,,Leora Joseph,Democratic,,,,,Colorado,Leora Joseph,Colorado,2024,District Attorney - 2nd Judicial District,,232,bd97224f11a8a0d6,,,,,,,
2024,General,District Attorney,,Nicholas J. Dale,Nicholas,J.,Dale,,,,Nicholas J. Dale,Democratic,,,,,Colorado,Nicholas J. Dale,Colorado,2024,District Attorney - 3rd Judicial District,,233,562c1ba85b2d4c22,,,,,,,
2024,General,District Attorney,,Jeremy Dowell,Jeremy,,Dowell,,,,Jeremy Dowell,Democratic,,,,,Colorado,Jeremy Dowell,Colorado,2024,District Attorney - 4th Judicial District,,234,1d27d6b1dd8951a1,,,,,,,
2024,General,District Attorney,,David Willson,David,,Willson,,,,David Willson,Republican,,,,,Colorado,David Willson,Colorado,2024,District Attorney - 4th Judicial District,,235,2ac51e8e96e36dbc,,,,,,,
2024,General,District Attorney,,Michael J. Allen,Michael,J.,Allen,,,,Michael J. Allen,Republican,,,,,Colorado,Michael J. Allen,Colorado,2024,District Attorney - 4th Judicial District,,236,b1c00b04abd30162,,,,,,,
2024,General,District Attorney,,Heidi McCollum,Heidi,,McCollum,,,,Heidi McCollum,Democratic,,,,,Colorado,Heidi McCollum,Colorado,2024,District Attorney - 5th Judicial District,,237,2881e11b80018fb9,,,,,,,
2024,General,District Attorney,,Sean Murray,Sean,,Murray,,,,Sean Murray,Democratic,,,,,Colorado,Sean Murray,Colorado,2024,District Attorney - 6th Judicial District,,238,977b8e0867d6c8c8,,,,,,,
2024,General,District Attorney,,Seth Ryan,Seth,,Ryan,,,,Seth Ryan,Republican,,,,,Colorado,Seth Ryan,Colorado,2024,District Attorney - 7th Judicial District,,239,7d93ebce4e1ae82b,,,,,,,
2024,General,District Attorney,,Gordon McLaughlin,Gordon,,McLaughlin,,,,Gordon McLaughlin,Democratic,,,,,Colorado,Gordon McLaughlin,Colorado,2024,District Attorney - 8th Judicial District,,240,f1beed30c56ab4c0,,,,,,,
2024,General,District Attorney,,Ben Sollars,Ben,,Sollars,,,,Ben Sollars,Republican,,,,,Colorado,Ben Sollars,Colorado,2024,District Attorney - 9th Judicial District,,241,e92ba12e12495bdf,,,,,,,
2024,General,District Attorney,,Kyle S. Aber,Kyle,S.,Aber,,,,Kyle S. Aber,Democratic,,,,,Colorado,Kyle S. Aber,Colorado,2024,District Attorney - 10th Judicial District,,242,eebec5f58cea3d89,,,,,,,
2024,General,District Attorney,,Kala Beauvais,Kala,,Beauvais,,,,Kala Beauvais,Republican,,,,,Colorado,Kala Beauvais,Colorado,2024,District Attorney - 10th Judicial District,,243,bba6a9631d2c191d,,,,,,,
2024,General,District Attorney,,Jeffrey D. Lindsey,Jeffrey,D.,Lindsey,,,,Jeffrey D. Lindsey,Republican,,,,,Colorado,Jeffrey D. Lindsey,Colorado,2024,District Attorney - 11th Judicial District,,244,85d13cc18f151a70,,,,,,,
2024,General,District Attorney,,Anne Kelly,Anne,,Kelly,,,,Anne Kelly,Republican,,,,,Colorado,Anne Kelly,Colorado,2024,District Attorney - 12th Judicial District,,245,e7b88bd6843233f0,,,,,,,
2024,General,District Attorney,,Travis Sides,Travis,,Sides,,,,Travis Sides,Republican,,,,,Colorado,Travis Sides,Colorado,2024,District Attorney - 13th Judicial District,,246,19dcc3455617f4bb,,,,,,,
2024,General,District Attorney,,Andrew J. Hayden,Andrew,J.,Hayden,,,,Andrew J. Hayden,Republican,,,,,Colorado,Andrew J. Hayden,Colorado,2024,District Attorney - 15th Judicial District,,247,74fed3a5ab2bfdfe,,,,,,,
