election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,State Representative,15.0,Scott Bottoms,Scott,,Bottoms,,,,Scott Bottoms,Republican,,,,,Colorado,Scott Bottoms,Colorado,2024,State Representative - District 15,,123,3e6048da967b219b,,,,,,,
2024,General,State Representative,16.0,Steph Vigil,Steph,,Vigil,,,,Steph Vigil,Democratic,,,,,Colorado,Steph Vigil,Colorado,2024,State Representative - District 16,,124,d55a92d5eb051d4e,,,,,,,
2024,General,State Representative,16.0,Rebecca Keltie,Rebecca,,Keltie,,,,Rebecca Keltie,Republican,,,,,Colorado,Rebecca Keltie,Colorado,2024,State Representative - District 16,,125,54414cb8b086fc30,,,,,,,
2024,General,State Representative,17.0,Regina English,Regina,,English,,,,Regina English,Democratic,,,,,Colorado,Regina English,Colorado,2024,State Representative - District 17,,126,ba9736f9eaf688d9,,,,,,,
2024,General,State Representative,17.0,Elizabeth Riggs,Elizabeth,,Riggs,,,,Elizabeth Riggs,Republican,,,,,Colorado,Elizabeth Riggs,Colorado,2024,State Representative - District 17,,127,93eafb58adcb9230,,,,,,,
2024,General,State Representative,18.0,Amy T. Paschal,Amy,T.,Paschal,,,,Amy T. Paschal,Democratic,,,,,Colorado,Amy T. Paschal,Colorado,2024,State Representative - District 18,,128,5e1188b87b75e420,,,,,,,
2024,General,State Representative,18.0,James R. Boelens Jr.,James,,Boelens,,Jr,,James Boelens Jr,Republican,,,,,Colorado,James R. Boelens Jr.,Colorado,2024,State Representative - District 18,,129,9c10b70739e35ce0,,,,,,,
2024,General,State Representative,19.0,Jennifer Lea Parenti,Jennifer,Lea,Parenti,,,,Jennifer Lea Parenti,Democratic,,,,,Colorado,Jennifer Lea Parenti,Colorado,2024,State Representative - District 19,,130,b600923f7d0d1221,,,,,,,
2024,General,State Representative,19.0,Dan Woog,Dan,,Woog,,,,Dan Woog,Republican,,,,,Colorado,Dan Woog,Colorado,2024,State Representative - District 19,,131,29343b47c0a25fa3,,,,,,,
2024,General,State Representative,20.0,Arik Dougherty,Arik,,Dougherty,,,,Arik Dougherty,Democratic,,,,,Colorado,Arik Dougherty,Colorado,2024,State Representative - District 20,,132,e50b772306293f19,,,,,,,
2024,General,State Representative,20.0,Jason Lupo,Jason,,Lupo,,,,Jason Lupo,Republican,,,,,Colorado,Jason Lupo,Colorado,2024,State Representative - District 20,,133,0836fac1a4e0c596,,,,,,,
2024,General,State Representative,20.0,Jarvis Caldwell,Jarvis,,Caldwell,,,,Jarvis Caldwell,Republican,,,,,Colorado,Jarvis Caldwell,Colorado,2024,State Representative - District 20,,134,b909924152c9c97b,,,,,,,
2024,General,State Representative,21.0,Liz Rosenbaum,Liz,,Rosenbaum,,,,Liz Rosenbaum,Democratic,,,,,Colorado,Liz Rosenbaum,Colorado,2024,State Representative - District 21,,135,c9da7d98daccbf07,,,,,,,
2024,General,State Representative,21.0,Jan Koester,Jan,,Koester,,,,Jan Koester,Republican,,,,,Colorado,Jan Koester,Colorado,2024,State Representative - District 21,,136,9eafd4289d6c4c5c,,,,,,,
2024,General,State Representative,21.0,Bill Garlington,Bill,,Garlington,,,,Bill Garlington,Republican,,,,,Colorado,Bill Garlington,Colorado,2024,State Representative - District 21,,137,bf420e3dfd980c36,,,,,,,
2024,General,State Representative,21.0,Mary Bradfield,Mary,,Bradfield,,,,Mary Bradfield,Republican,,,,,Colorado,Mary Bradfield,Colorado,2024,State Representative - District 21,,138,50ac6e993d2b7736,,,,,,,
2024,General,State Representative,22.0,Michael M. Pierson,Michael,M.,Pierson,,,,Michael M. Pierson,Democratic,,,,,Colorado,Michael M. Pierson,Colorado,2024,State Representative - District 22,,139,31dfb9cb2e1d5b68,,,,,,,
2024,General,State Representative,22.0,Ken deGraaf,Ken,,deGraaf,,,,Ken deGraaf,Republican,,,,,Colorado,Ken deGraaf,Colorado,2024,State Representative - District 22,,140,aecb2af89922210b,,,,,,,
2024,General,State Representative,23.0,Monica Irasema Duran,Monica,Irasema,Duran,,,,Monica Irasema Duran,Democratic,,,,,Colorado,Monica Irasema Duran,Colorado,2024,State Representative - District 23,,141,b990c40180f64a43,,,,,,,
2024,General,State Representative,24.0,Lisa Feret,Lisa,,Feret,,,,Lisa Feret,Democratic,,,,,Colorado,Lisa Feret,Colorado,2024,State Representative - District 24,,142,f079f49d73c1fbd5,,,,,,,
2024,General,State Representative,24.0,Gwen Henderson,Gwen,,Henderson,,,,Gwen Henderson,Republican,,,,,Colorado,Gwen Henderson,Colorado,2024,State Representative - District 24,,143,1d16362e424707eb,,,,,,,
2024,General,State Representative,25.0,Tammy Story,Tammy,,Story,,,,Tammy Story,Democratic,,,,,Colorado,Tammy Story,Colorado,2024,State Representative - District 25,,144,ec06199cf99a7ff7,,,,,,,
2024,General,State Representative,25.0,George B. Mumma Jr,George,B.,Mumma,,Jr,,George B. Mumma,Republican,,,,,Colorado,George B. Mumma Jr,Colorado,2024,State Representative - District 25,,145,772ccceea46ece79,,,,,,,
2024,General,State Representative,26.0,Meghan Lukens,Meghan,,Lukens,,,,Meghan Lukens,Democratic,,,,,Colorado,Meghan Lukens,Colorado,2024,State Representative - District 26,,146,8abc3b5595fad63b,,,,,,,
2024,General,State Representative,26.0,Nathan Butler,Nathan,,Butler,,,,Nathan Butler,Republican,,,,,Colorado,Nathan Butler,Colorado,2024,State Representative - District 26,,147,98826e33d54723c3,,,,,,,
2024,General,State Representative,27.0,Brianna Titone,Brianna,,Titone,,,,Brianna Titone,Democratic,,,,,Colorado,Brianna Titone,Colorado,2024,State Representative - District 27,,148,877e2555c9fa10e3,,,,,,,
2024,General,State Representative,27.0,Ed Cox,Ed,,Cox,,,,Ed Cox,Republican,,,,,Colorado,Ed Cox,Colorado,2024,State Representative - District 27,,149,21b8c75d26db0988,,,,,,,
2024,General,State Representative,28.0,Sheila Lieder,Sheila,,Lieder,,,,Sheila Lieder,Democratic,,,,,Colorado,Sheila Lieder,Colorado,2024,State Representative - District 28,,150,cc15e52b4f1b8b42,,,,,,,
2024,General,State Representative,28.0,Peter Boddie,Peter,,Boddie,,,,Peter Boddie,Republican,,,,,Colorado,Peter Boddie,Colorado,2024,State Representative - District 28,,151,8a8a7e8584e3a305,,,,,,,
2024,General,State Representative,29.0,Shannon Bird,Shannon,,Bird,,,,Shannon Bird,Democratic,,,,,Colorado,Shannon Bird,Colorado,2024,State Representative - District 29,,152,d7d5bb883dd43eb9,,,,,,,
2024,General,State Representative,29.0,Evan Shields Hunt,Evan,Shields,Hunt,,,,Evan Shields Hunt,Republican,,,,,Colorado,Evan Shields Hunt,Colorado,2024,State Representative - District 29,,153,d267bd15950f2efc,,,,,,,
2024,General,State Representative,30.0,Rebekah Stewart,Rebekah,,Stewart,,,,Rebekah Stewart,Democratic,,,,,Colorado,Rebekah Stewart,Colorado,2024,State Representative - District 30,,154,14556f4899949958,,,,,,,
2024,General,State Representative,30.0,Kyra deGruy Kennedy,Kyra,deGruy,Kennedy,,,,Kyra deGruy Kennedy,Democratic,,,,,Colorado,Kyra deGruy Kennedy,Colorado,2024,State Representative - District 30,,155,3acb7e8a4326af4b,,,,,,,
2024,General,State Representative,30.0,Ramey Johnson,Ramey,,Johnson,,,,Ramey Johnson,Republican,,,,,Colorado,Ramey Johnson,Colorado,2024,State Representative - District 30,,156,352637932be4bd66,,,,,,,
2024,General,State Representative,31.0,Julia Marvin,Julia,,Marvin,,,,Julia Marvin,Democratic,,,,,Colorado,Julia Marvin,Colorado,2024,State Representative - District 31,,157,9a6fbf0591c20a28,,,,,,,
2024,General,State Representative,31.0,"Jacqueline ""Jacque"" Phillips",Jacqueline,,Phillips,,,Jacque,Jacqueline Phillips,Democratic,,,,,Colorado,"Jacqueline ""Jacque"" Phillips",Colorado,2024,State Representative - District 31,,158,11a10d3a8c76e374,,,,,,,
2024,General,State Representative,31.0,Heidi Pitchforth,Heidi,,Pitchforth,,,,Heidi Pitchforth,Republican,,,,,Colorado,Heidi Pitchforth,Colorado,2024,State Representative - District 31,,159,52b545157af4fa0f,,,,,,,
2024,General,State Representative,32.0,Manny Rutinel,Manny,,Rutinel,,,,Manny Rutinel,Democratic,,,,,Colorado,Manny Rutinel,Colorado,2024,State Representative - District 32,,160,1ee36838d9f6e236,,,,,,,
2024,General,State Representative,33.0,William Lindstedt,William,,Lindstedt,,,,William Lindstedt,Democratic,,,,,Colorado,William Lindstedt,Colorado,2024,State Representative - District 33,,161,a6295d1a8048f9a4,,,,,,,
2024,General,State Representative,33.0,Michael Martinez,Michael,,Martinez,,,,Michael Martinez,Republican,,,,,Colorado,Michael Martinez,Colorado,2024,State Representative - District 33,,162,4c3f4cae0fd7d894,,,,,,,
2024,General,State Representative,34.0,Jenny Willford,Jenny,,Willford,,,,Jenny Willford,Democratic,,,,,Colorado,Jenny Willford,Colorado,2024,State Representative - District 34,,163,d830e2d8b540436b,,,,,,,
2024,General,State Representative,34.0,Craig Sullivan,Craig,,Sullivan,,,,Craig Sullivan,Republican,,,,,Colorado,Craig Sullivan,Colorado,2024,State Representative - District 34,,164,bfcc1d63feac0c28,,,,,,,
2024,General,State Representative,35.0,Lorena Garcia,Lorena,,Garcia,,,,Lorena Garcia,Democratic,,,,,Colorado,Lorena Garcia,Colorado,2024,State Representative - District 35,,165,e203500c2372acad,,,,,,,
2024,General,State Representative,35.0,Lee J Knoll,Lee,J,Knoll,,,,Lee J Knoll,Republican,,,,,Colorado,Lee J Knoll,Colorado,2024,State Representative - District 35,,166,8c496e0651884dd1,,,,,,,
2024,General,State Representative,36.0,Bryan Lindstrom,Bryan,,Lindstrom,,,,Bryan Lindstrom,Democratic,,,,,Colorado,Bryan Lindstrom,Colorado,2024,State Representative - District 36,,167,fd04fec1ef818bbf,,,,,,,
2024,General,State Representative,36.0,Michael Carter,Michael,,Carter,,,,Michael Carter,Democratic,,,,,Colorado,Michael Carter,Colorado,2024,State Representative - District 36,,168,9e3523179a4504cf,,,,,,,
2024,General,State Representative,37.0,Chad Clifford,Chad,,Clifford,,,,Chad Clifford,Democratic,,,,,Colorado,Chad Clifford,Colorado,2024,State Representative - District 37,,169,611186c264eea195,,,,,,,
2024,General,State Representative,37.0,Danny D. Moore,Danny,D.,Moore,,,,Danny D. Moore,Republican,,,,,Colorado,Danny D. Moore,Colorado,2024,State Representative - District 37,,170,022e3a5aa20f27cf,,,,,,,
2024,General,State Representative,38.0,Gretchen Jeannette Rydin,Gretchen,Jeannette,Rydin,,,,Gretchen Jeannette Rydin,Democratic,,,,,Colorado,Gretchen Jeannette Rydin,Colorado,2024,State Representative - District 38,,171,ebeef9acc0bf6dfa,,,,,,,
2024,General,State Representative,38.0,Jeffrey Patty,Jeffrey,,Patty,,,,Jeffrey Patty,Republican,,,,,Colorado,Jeffrey Patty,Colorado,2024,State Representative - District 38,,172,3b1d753b470d0eba,,,,,,,
2024,General,State Representative,39.0,Eric Brody,Eric,,Brody,,,,Eric Brody,Democratic,,,,,Colorado,Eric Brody,Colorado,2024,State Representative - District 39,,173,0c887f89cd42e6f1,,,,,,,
2024,General,State Representative,39.0,Brandi Bradley,Brandi,,Bradley,,,,Brandi Bradley,Republican,,,,,Colorado,Brandi Bradley,Colorado,2024,State Representative - District 39,,174,f44b3be0f35fb756,,,,,,,
2024,General,State Representative,40.0,Naquetta Ricks,Naquetta,,Ricks,,,,Naquetta Ricks,Democratic,,,,,Colorado,Naquetta Ricks,Colorado,2024,State Representative - District 40,,175,77b354e4a706d68c,,,,,,,
2024,General,State Representative,40.0,Darryl Gibbs,Darryl,,Gibbs,,,,Darryl Gibbs,Republican,,,,,Colorado,Darryl Gibbs,Colorado,2024,State Representative - District 40,,176,9dc0deef18fc59a0,,,,,,,
2024,General,State Representative,41.0,Iman Jodeh,Iman,,Jodeh,,,,Iman Jodeh,Democratic,,,,,Colorado,Iman Jodeh,Colorado,2024,State Representative - District 41,,177,49162c886a300e89,,,,,,,
2024,General,State Representative,41.0,Rob McKenna,Rob,,McKenna,,,,Rob McKenna,Republican,,,,,Colorado,Rob McKenna,Colorado,2024,State Representative - District 41,,178,1dc3ed358066d2ca,,,,,,,
2024,General,State Representative,42.0,Mandy Lindsay,Mandy,,Lindsay,,,,Mandy Lindsay,Democratic,,,,,Colorado,Mandy Lindsay,Colorado,2024,State Representative - District 42,,179,a3c5b8a1f0572fdd,,,,,,,
2024,General,State Representative,43.0,Bob Marshall,Bob,,Marshall,,,,Bob Marshall,Democratic,,,,,Colorado,Bob Marshall,Colorado,2024,State Representative - District 43,,180,8936e8aaba343b06,,,,,,,
2024,General,State Representative,43.0,Lora Thomas,Lora,,Thomas,,,,Lora Thomas,Republican,,,,,Colorado,Lora Thomas,Colorado,2024,State Representative - District 43,,181,47cee0588b6982e8,,,,,,,
2024,General,State Representative,43.0,Matt Burcham,Matt,,Burcham,,,,Matt Burcham,Republican,,,,,Colorado,Matt Burcham,Colorado,2024,State Representative - District 43,,182,dd3cbcfdbe0acdf2,,,,,,,
2024,General,State Representative,44.0,Alyssa Nilemo,Alyssa,,Nilemo,,,,Alyssa Nilemo,Democratic,,,,,Colorado,Alyssa Nilemo,Colorado,2024,State Representative - District 44,,183,7e8a6b7866a580a6,,,,,,,
2024,General,State Representative,44.0,Anthony Hartsook,Anthony,,Hartsook,,,,Anthony Hartsook,Republican,,,,,Colorado,Anthony Hartsook,Colorado,2024,State Representative - District 44,,184,a8a3dd311e869f62,,,,,,,
2024,General,State Representative,45.0,Chad Cox,Chad,,Cox,,,,Chad Cox,Democratic,,,,,Colorado,Chad Cox,Colorado,2024,State Representative - District 45,,185,1c598545533d813e,,,,,,,
2024,General,State Representative,45.0,Bill Jack,Bill,,Jack,,,,Bill Jack,Republican,,,,,Colorado,Bill Jack,Colorado,2024,State Representative - District 45,,186,a6397747939f460a,,,,,,,
2024,General,State Representative,45.0,Max Brooks,Max,,Brooks,,,,Max Brooks,Republican,,,,,Colorado,Max Brooks,Colorado,2024,State Representative - District 45,,187,65dd3798782f4585,,,,,,,
2024,General,State Representative,46.0,Tisha Mauro,Tisha,,Mauro,,,,Tisha Mauro,Democratic,,,,,Colorado,Tisha Mauro,Colorado,2024,State Representative - District 46,,188,b71fc8f701e32533,,,,,,,
2024,General,State Representative,46.0,Christina Rae Mascarenas,Christina,Rae,Mascarenas,,,,Christina Rae Mascarenas,Republican,,,,,Colorado,Christina Rae Mascarenas,Colorado,2024,State Representative - District 46,,189,379757d6cf8672b6,,,,,,,
2024,General,State Representative,46.0,Kim Swearingen,Kim,,Swearingen,,,,Kim Swearingen,Republican,,,,,Colorado,Kim Swearingen,Colorado,2024,State Representative - District 46,,190,38ca6823ca9f01e3,,,,,,,
2024,General,State Representative,47.0,Elizabeth Bulthuis,Elizabeth,,Bulthuis,,,,Elizabeth Bulthuis,Democratic,,,,,Colorado,Elizabeth Bulthuis,Colorado,2024,State Representative - District 47,,191,d3506094ebd3f68a,,,,,,,
2024,General,State Representative,47.0,Ty S. Winter,Ty,S.,Winter,,,,Ty S. Winter,Republican,,,,,Colorado,Ty S. Winter,Colorado,2024,State Representative - District 47,,192,7a355c047c35f04c,,,,,,,
2024,General,State Representative,48.0,Carlos Barron,Carlos,,Barron,,,,Carlos Barron,Republican,,,,,Colorado,Carlos Barron,Colorado,2024,State Representative - District 48,,193,d238c7d4f5b5852b,,,,,,,
2024,General,State Representative,49.0,Lesley Smith,Lesley,,Smith,,,,Lesley Smith,Democratic,,,,,Colorado,Lesley Smith,Colorado,2024,State Representative - District 49,,194,4c80a76fb782273b,,,,,,,
2024,General,State Representative,49.0,Max Woodfin,Max,,Woodfin,,,,Max Woodfin,Democratic,,,,,Colorado,Max Woodfin,Colorado,2024,State Representative - District 49,,195,46b747a7688d9687,,,,,,,
2024,General,State Representative,49.0,Steve Ferrante,Steve,,Ferrante,,,,Steve Ferrante,Republican,,,,,Colorado,Steve Ferrante,Colorado,2024,State Representative - District 49,,196,26850c85ffe3be47,,,,,,,
2024,General,State Representative,50.0,Mary Young,Mary,,Young,,,,Mary Young,Democratic,,,,,Colorado,Mary Young,Colorado,2024,State Representative - District 50,,197,ca380e87ecfe503f,,,,,,,
2024,General,State Representative,50.0,Ryan Gonzalez,Ryan,,Gonzalez,,,,Ryan Gonzalez,Republican,,,,,Colorado,Ryan Gonzalez,Colorado,2024,State Representative - District 50,,198,b8c06ba6d40d80ae,,,,,,,
2024,General,State Representative,51.0,Sarah McKeen,Sarah,,McKeen,,,,Sarah McKeen,Democratic,,,,,Colorado,Sarah McKeen,Colorado,2024,State Representative - District 51,,199,aaed8b1361355bc9,,,,,,,
2024,General,State Representative,51.0,Ron Weinberg,Ron,,Weinberg,,,,Ron Weinberg,Republican,,,,,Colorado,Ron Weinberg,Colorado,2024,State Representative - District 51,,200,0c222b039f545d53,,,,,,,
2024,General,State Representative,52.0,Yara Zokaie,Yara,,Zokaie,,,,Yara Zokaie,Democratic,,,,,Colorado,Yara Zokaie,Colorado,2024,State Representative - District 52,,201,c96663433fb1bfd7,,,,,,,
2024,General,State Representative,52.0,Ethnie Treick,Ethnie,,Treick,,,,Ethnie Treick,Democratic,,,,,Colorado,Ethnie Treick,Colorado,2024,State Representative - District 52,,202,9cacdcf4105fcb4d,,,,,,,
2024,General,State Representative,53.0,Andy Boesenecker,Andy,,Boesenecker,,,,Andy Boesenecker,Democratic,,,,,Colorado,Andy Boesenecker,Colorado,2024,State Representative - District 53,,203,f8bca54b3307da8f,,,,,,,
2024,General,State Representative,53.0,Donna Walter,Donna,,Walter,,,,Donna Walter,Republican,,,,,Colorado,Donna Walter,Colorado,2024,State Representative - District 53,,204,ca1024812fd6a6c2,,,,,,,
2024,General,State Representative,54.0,Matt Soper,Matt,,Soper,,,,Matt Soper,Republican,,,,,Colorado,Matt Soper,Colorado,2024,State Representative - District 54,,205,f8c81974e3092454,,,,,,,
2024,General,State Representative,55.0,Rick Taggart,Rick,,Taggart,,,,Rick Taggart,Republican,,,,,Colorado,Rick Taggart,Colorado,2024,State Representative - District 55,,206,44628205b4a54a7d,,,,,,,
2024,General,State Representative,56.0,Alessandra A. Navetta,Alessandra,A.,Navetta,,,,Alessandra A. Navetta,Democratic,,,,,Colorado,Alessandra A. Navetta,Colorado,2024,State Representative - District 56,,207,dddb2d70b06de07c,,,,,,,
2024,General,State Representative,56.0,Chris Richardson,Chris,,Richardson,,,,Chris Richardson,Republican,,,,,Colorado,Chris Richardson,Colorado,2024,State Representative - District 56,,208,03b2ae05c8d48310,,,,,,,
2024,General,State Representative,57.0,Elizabeth Velasco,Elizabeth,,Velasco,,,,Elizabeth Velasco,Democratic,,,,,Colorado,Elizabeth Velasco,Colorado,2024,State Representative - District 57,,209,d751b3f9c47c5b35,,,,,,,
2024,General,State Representative,57.0,Caleb Waller,Caleb,,Waller,,,,Caleb Waller,Republican,,,,,Colorado,Caleb Waller,Colorado,2024,State Representative - District 57,,210,6dabc6173227f7c1,,,,,,,
2024,General,State Representative,58.0,Kathleen Curry,Kathleen,,Curry,,,,Kathleen Curry,Democratic,,,,,Colorado,Kathleen Curry,Colorado,2024,State Representative - District 58,,211,d2849d950d08012d,,,,,,,
2024,General,State Representative,58.0,Larry Don Suckla,Larry,Don,Suckla,,,,Larry Don Suckla,Republican,,,,,Colorado,Larry Don Suckla,Colorado,2024,State Representative - District 58,,212,ccd851cccfd13d83,,,,,,,
2024,General,State Representative,58.0,J. Mark Roeber,J.,Mark,Roeber,,,,J. Mark Roeber,Republican,,,,,Colorado,J. Mark Roeber,Colorado,2024,State Representative - District 58,,213,8f1e63a7516a52e1,,,,,,,
2024,General,State Representative,59.0,Katie Stewart,Katie,,Stewart,,,,Katie Stewart,Democratic,,,,,Colorado,Katie Stewart,Colorado,2024,State Representative - District 59,,214,a03d6bd9fa5dc912,,,,,,,
2024,General,State Representative,59.0,Clark Craig,Clark,,Craig,,,,Clark Craig,Republican,,,,,Colorado,Clark Craig,Colorado,2024,State Representative - District 59,,215,34fc31a72aa4bee2,,,,,,,
2024,General,State Representative,60.0,Kathryn Green,Kathryn,,Green,,,,Kathryn Green,Democratic,,,,,Colorado,Kathryn Green,Colorado,2024,State Representative - District 60,,216,5351cb0ab2e05a36,,,,,,,
2024,General,State Representative,60.0,Stephanie Luck,Stephanie,,Luck,,,,Stephanie Luck,Republican,,,,,Colorado,Stephanie Luck,Colorado,2024,State Representative - District 60,,217,1a0d687977033200,,,,,,,
2024,General,State Representative,61.0,Eliza Hamrick,Eliza,,Hamrick,,,,Eliza Hamrick,Democratic,,,,,Colorado,Eliza Hamrick,Colorado,2024,State Representative - District 61,,218,8187d71b2e2ca9e1,,,,,,,
2024,General,State Representative,61.0,Luis A. Moy,Luis,A.,Moy,,,,Luis A. Moy,Republican,,,,,Colorado,Luis A. Moy,Colorado,2024,State Representative - District 61,,219,3cd1f8882ff0c7a7,,,,,,,
2024,General,State Representative,62.0,Matthew Martinez,Matthew,,Martinez,,,,Matthew Martinez,Democratic,,,,,Colorado,Matthew Martinez,Colorado,2024,State Representative - District 62,,220,61cd78556c19cac7,,,,,,,
2024,General,State Representative,62.0,Carol Riggenbach,Carol,,Riggenbach,,,,Carol Riggenbach,Republican,,,,,Colorado,Carol Riggenbach,Colorado,2024,State Representative - District 62,,221,c81498884887a436,,,,,,,
2024,General,State Representative,63.0,Charles Alvarado,Charles,,Alvarado,,,,Charles Alvarado,Democratic,,,,,Colorado,Charles Alvarado,Colorado,2024,State Representative - District 63,,222,bb41b01219d148af,,,,,,,
2024,General,State Representative,63.0,Dusty A Johnson,Dusty,A,Johnson,,,,Dusty A Johnson,Republican,,,,,Colorado,Dusty A Johnson,Colorado,2024,State Representative - District 63,,223,1598268e031e39a4,,,,,,,
2024,General,State Representative,63.0,Brian Urdiales,Brian,,Urdiales,,,,Brian Urdiales,Republican,,,,,Colorado,Brian Urdiales,Colorado,2024,State Representative - District 63,,224,dd07a5f14fb03d57,,,,,,,
2024,General,State Representative,64.0,Mark K Matthews,Mark,K,Matthews,,,,Mark K Matthews,Democratic,,,,,Colorado,Mark K Matthews,Colorado,2024,State Representative - District 64,,225,8d9a30c68befce27,,,,,,,
2024,General,State Representative,64.0,Ryan Armagost,Ryan,,Armagost,,,,Ryan Armagost,Republican,,,,,Colorado,Ryan Armagost,Colorado,2024,State Representative - District 64,,226,57ead8176a73bad1,,,,,,,
2024,General,State Representative,65.0,Will Walters,Will,,Walters,,,,Will Walters,Democratic,,,,,Colorado,Will Walters,Colorado,2024,State Representative - District 65,,227,9b000ad6fd7c7f04,,,,,,,
2024,General,State Representative,65.0,Lori Garcia Sander,Lori,Garcia,Sander,,,,Lori Garcia Sander,Republican,,,,,Colorado,Lori Garcia Sander,Colorado,2024,State Representative - District 65,,228,50f3ffa99d71b763,,,,,,,
2024,General,State Representative,65.0,Trent Lane Leisy,Trent,Lane,Leisy,,,,Trent Lane Leisy,Republican,,,,,Colorado,Trent Lane Leisy,Colorado,2024,State Representative - District 65,,229,e5ef7eb07be07aa6,,,,,,,
2024,General,District Attorney,,Alexis King,Alexis,,King,,,,Alexis King,Democratic,,,,,Colorado,Alexis King,Colorado,2024,District Attorney - 1st Judicial District,,230,fbeeedcb97606f85,,,,,,,
2024,General,District Attorney,,John Walsh,John,,Walsh,,,,John Walsh,Democratic,,,,,Colorado,John Walsh,Colorado,2024,District Attorney - 2nd Judicial District,,231,8f34ddba57289620,,,,,,,
2024,General,District Attorney,,Leora Joseph,Leora,,Joseph,,,,Leora Joseph,Democratic,,,,,Colorado,Leora Joseph,Colorado,2024,District Attorney - 2nd Judicial District,,232,bd97224f11a8a0d6,,,,,,,
2024,General,District Attorney,,Nicholas J. Dale,Nicholas,J.,Dale,,,,Nicholas J. Dale,Democratic,,,,,Colorado,Nicholas J. Dale,Colorado,2024,District Attorney - 3rd Judicial District,,233,562c1ba85b2d4c22,,,,,,,
2024,General,District Attorney,,Jeremy Dowell,Jeremy,,Dowell,,,,Jeremy Dowell,Democratic,,,,,Colorado,Jeremy Dowell,Colorado,2024,District Attorney - 4th Judicial District,,234,1d27d6b1dd8951a1,,,,,,,
2024,General,District Attorney,,David Willson,David,,Willson,,,,David Willson,Republican,,,,,Colorado,David Willson,Colorado,2024,District Attorney - 4th Judicial District,,235,2ac51e8e96e36dbc,,,,,,,
2024,General,District Attorney,,Michael J. Allen,Michael,J.,Allen,,,,Michael J. Allen,Republican,,,,,Colorado,Michael J. Allen,Colorado,2024,District Attorney - 4th Judicial District,,236,b1c00b04abd30162,,,,,,,
2024,General,District Attorney,,Heidi McCollum,Heidi,,McCollum,,,,Heidi McCollum,Democratic,,,,,Colorado,Heidi McCollum,Colorado,2024,District Attorney - 5th Judicial District,,237,2881e11b80018fb9,,,,,,,
2024,General,District Attorney,,Sean Murray,Sean,,Murray,,,,Sean Murray,Democratic,,,,,Colorado,Sean Murray,Colorado,2024,District Attorney - 6th Judicial District,,238,977b8e0867d6c8c8,,,,,,,
2024,General,District Attorney,,Seth Ryan,Seth,,Ryan,,,,Seth Ryan,Republican,,,,,Colorado,Seth Ryan,Colorado,2024,District Attorney - 7th Judicial District,,239,7d93ebce4e1ae82b,,,,,,,
2024,General,District Attorney,,Gordon McLaughlin,Gordon,,McLaughlin,,,,Gordon McLaughlin,Democratic,,,,,Colorado,Gordon McLaughlin,Colorado,2024,District Attorney - 8th Judicial District,,240,f1beed30c56ab4c0,,,,,,,
2024,General,District Attorney,,Ben Sollars,Ben,,Sollars,,,,Ben Sollars,Republican,,,,,Colorado,Ben Sollars,Colorado,2024,District Attorney - 9th Judicial District,,241,e92ba12e12495bdf,,,,,,,
2024,General,District Attorney,,Kyle S. Aber,Kyle,S.,Aber,,,,Kyle S. Aber,Democratic,,,,,Colorado,Kyle S. Aber,Colorado,2024,District Attorney - 10th Judicial District,,242,eebec5f58cea3d89,,,,,,,
2024,General,District Attorney,,Kala Beauvais,Kala,,Beauvais,,,,Kala Beauvais,Republican,,,,,Colorado,Kala Beauvais,Colorado,2024,District Attorney - 10th Judicial District,,243,bba6a9631d2c191d,,,,,,,
2024,General,District Attorney,,Jeffrey D. Lindsey,Jeffrey,D.,Lindsey,,,,Jeffrey D. Lindsey,Republican,,,,,Colorado,Jeffrey D. Lindsey,Colorado,2024,District Attorney - 11th Judicial District,,244,85d13cc18f151a70,,,,,,,
2024,General,District Attorney,,Anne Kelly,Anne,,Kelly,,,,Anne Kelly,Republican,,,,,Colorado,Anne Kelly,Colorado,2024,District Attorney - 12th Judicial District,,245,e7b88bd6843233f0,,,,,,,
2024,General,District Attorney,,Travis Sides,Travis,,Sides,,,,Travis Sides,Republican,,,,,Colorado,Travis Sides,Colorado,2024,District Attorney - 13th Judicial District,,246,19dcc3455617f4bb,,,,,,,
2024,General,District Attorney,,Andrew J. Hayden,Andrew,J.,Hayden,,,,Andrew J. Hayden,Republican,,,,,Colorado,Andrew J. Hayden,Colorado,2024,District Attorney - 15th Judicial District,,247,74fed3a5ab2bfdfe,,,,,,,
2024,General,District Attorney,,James R. Bullock,James,R.,Bullock,,,,James R. Bullock,Republican,,,,,Colorado,James R. Bullock,Colorado,2024,District Attorney - 16th Judicial District,,248,889743bd80d3ad12,,,,,,,
2024,General,District Attorney,,Brian Mason,Brian,,Mason,,,,Brian Mason,Democratic,,,,,Colorado,Brian Mason,Colorado,2024,District Attorney - 17th Judicial District,,249,9cc0477d0b87ab67,,,,,,,
2024,General,District Attorney,,Amy Padden,Amy,,Padden,,,,Amy Padden,Democratic,,,,,Colorado,Amy Padden,Colorado,2024,District Attorney - 18th Judicial District,,250,39c1226f8d21dd79,,,,,,,
