election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,,,KIMBERLY R. NEW,KIMBERLY,R.,NEW,,,,KIMBERLY R. NEW,,,,,,Georgia,KIMBERLY R. NEW ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL SMITH,MICHAEL,,SMITH,,,,MICHAEL SMITH,,,,,,Georgia,MICHAEL SMITH  ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREA B. SMITH,ANDREA,B.,SMITH,,,,ANDREA B. SMITH,,,,,,Georgia,ANDREA B. SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,TERI ANULEWICZ,TERI,,ANULEWICZ,,,,TERI ANULEWICZ,,,,,,Georgia,TERI  ANULEWICZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,GABRIEL SANCHEZ,GABRIEL,,SANCHEZ,,,,GABRIEL SANCHEZ,,,,,,Georgia,GABRIEL  SANCHEZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,DIANE E. JACKSON,DIANE,E.,JACKSON,,,,DIANE E. JACKSON,,,,,,Georgia,DIANE E. JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,SOLOMON ADESANYA,SOLOMON,,ADESANYA,,,,SOLOMON ADESANYA,,,,,,Georgia,SOLOMON  ADESANYA ,Georgia,2024,,,,,,,,,,,
2024,General,,,DANIELLE L BELL,DANIELLE,L,BELL,,,,DANIELLE L BELL,,,,,,Georgia,DANIELLE L BELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,DONALD L. PARSONS,DONALD,L.,PARSONS,,,,DONALD L. PARSONS,,,,,,Georgia,DONALD L. PARSONS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ERIC CASTATER,ERIC,,CASTATER,,,,ERIC CASTATER,,,,,,Georgia,ERIC  CASTATER ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHARON COOPER,SHARON,,COOPER,,,,SHARON COOPER,,,,,,Georgia,SHARON  COOPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHEAL GARZA,MICHEAL,,GARZA,,,,MICHEAL GARZA,,,,,,Georgia,MICHEAL  GARZA ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN K. CARSON Jr,JOHN,K.,CARSON,,Jr,,JOHN K. CARSON Jr,,,,,,Georgia,JOHN K. CARSON Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,ANTHIA CARTER,ANTHIA,,CARTER,,,,ANTHIA CARTER,,,,,,Georgia,ANTHIA  CARTER ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEBRA SHIGLEY,DEBRA,,SHIGLEY,,,,DEBRA SHIGLEY,,,,,,Georgia,DEBRA  SHIGLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,PAMELA ECKHARDT,PAMELA,,ECKHARDT,,,,PAMELA ECKHARDT,,,,,,Georgia,PAMELA  ECKHARDT ,Georgia,2024,,,,,,,,,,,
2024,General,,,JAN JONES,JAN,,JONES,,,,JAN JONES,,,,,,Georgia,JAN  JONES ,Georgia,2024,,,,,,,,,,,
2024,General,,,LAURA MURVARTIAN,LAURA,,MURVARTIAN,,,,LAURA MURVARTIAN,,,,,,Georgia,LAURA  MURVARTIAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,SCOTT HILTON,SCOTT,,HILTON,,,,SCOTT HILTON,,,,,,Georgia,SCOTT  HILTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,GRACE DEMIT,GRACE,,DEMIT,,,,GRACE DEMIT,,,,,,Georgia,GRACE  DEMIT ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLES SQUIRES,CHARLES,,SQUIRES,,,,CHARLES SQUIRES,,,,,,Georgia,CHARLES  SQUIRES ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL GORDON,MICHAEL,,GORDON,,,,MICHAEL GORDON,,,,,,Georgia,MICHAEL  GORDON ,Georgia,2024,,,,,,,,,,,
2024,General,,,"CHARLES E. ""CHUCK"" MARTIN Jr",CHARLES,E.,MARTIN,,Jr,CHUCK,"CHARLES ""CHUCK"" E. MARTIN Jr",,,,,,Georgia,"CHARLES E. ""CHUCK"" MARTIN Jr",Georgia,2024,,,,,,,,,,,
2024,General,,,MATT BARTON,MATT,,BARTON,,,,MATT BARTON,,,,,,Georgia,MATT  BARTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHELLE AU,MICHELLE,,AU,,,,MICHELLE AU,,,,,,Georgia,MICHELLE  AU ,Georgia,2024,,,,,,,,,,,
2024,General,,,NARENDER G. REDDY,NARENDER,G.,REDDY,,,,NARENDER G. REDDY,,,,,,Georgia,NARENDER G. REDDY ,Georgia,2024,,,,,,,,,,,
2024,General,,,ESTHER PANITCH,ESTHER,,PANITCH,,,,ESTHER PANITCH,,,,,,Georgia,ESTHER  PANITCH ,Georgia,2024,,,,,,,,,,,
2024,General,,,D. KEITH GETTMANN,D.,KEITH,GETTMANN,,,,D. KEITH GETTMANN,,,,,,Georgia,D. KEITH GETTMANN ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHEA ROBERTS,SHEA,,ROBERTS,,,,SHEA ROBERTS,,,,,,Georgia,SHEA  ROBERTS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT B. MCNEILY,ROBERT,B.,MCNEILY,,,,ROBERT B. MCNEILY,,,,,,Georgia,ROBERT B. MCNEILY ,Georgia,2024,,,,,,,,,,,
2024,General,,,SUSIE GREENBERG,SUSIE,,GREENBERG,,,,SUSIE GREENBERG,,,,,,Georgia,SUSIE  GREENBERG ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEBORAH DONALDSON SILCOX,DEBORAH,DONALDSON,SILCOX,,,,DEBORAH DONALDSON SILCOX,,,,,,Georgia,DEBORAH DONALDSON SILCOX ,Georgia,2024,,,,,,,,,,,
2024,General,,,BETSY HOLLAND,BETSY,,HOLLAND,,,,BETSY HOLLAND,,,,,,Georgia,BETSY HOLLAND  ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAMANTHA BROWN-PARKS,SAMANTHA,,BROWN-PARKS,,,,SAMANTHA BROWN-PARKS,,,,,,Georgia,SAMANTHA  BROWN-PARKS ,Georgia,2024,,,,,,,,,,,
2024,General,,,INGA WILLIS,INGA,,WILLIS,,,,INGA WILLIS,,,,,,Georgia,INGA  WILLIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAMUEL S. LENAEUS,SAMUEL,S.,LENAEUS,,,,SAMUEL S. LENAEUS,,,,,,Georgia,SAMUEL S. LENAEUS ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRYCE VERNON BERRY,BRYCE,VERNON,BERRY,,,,BRYCE VERNON BERRY,,,,,,Georgia,BRYCE VERNON BERRY ,Georgia,2024,,,,,,,,,,,
2024,General,,,ADALINA ALEJANDRINA CAPULI CHASKANCHUI MERELLO,ADALINA,ALEJANDRINA CAPULI CHASKANCHUI,MERELLO,,,,ADALINA ALEJANDRINA CAPULI CHASKANCHUI MERELLO,,,,,,Georgia,ADALINA ALEJANDRINA CAPULI CHASKANCHUI MERELLO ,Georgia,2024,,,,,,,,,,,
2024,General,,,CORWIN L. MONSON,CORWIN,L.,MONSON,,,,CORWIN L. MONSON,,,,,,Georgia,CORWIN L. MONSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM F. WATKINS,WILLIAM,F.,WATKINS,,,,WILLIAM F. WATKINS,,,,,,Georgia,WILLIAM F. WATKINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MESHA K. MAINOR,MESHA,K.,MAINOR,,,,MESHA K. MAINOR,,,,,,Georgia,MESHA K. MAINOR ,Georgia,2024,,,,,,,,,,,
2024,General,,,STACEY EVANS,STACEY,,EVANS,,,,STACEY EVANS,,,,,,Georgia,STACEY  EVANS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JULIE ALLEN,JULIE,,ALLEN,,,,JULIE ALLEN,,,,,,Georgia,JULIE  ALLEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,PARK CANNON,PARK,,CANNON,,,,PARK CANNON,,,,,,Georgia,PARK  CANNON ,Georgia,2024,,,,,,,,,,,
2024,General,,,PHIL OLALEYE,PHIL,,OLALEYE,,,,PHIL OLALEYE,,,,,,Georgia,PHIL  OLALEYE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MAURICE MPAYAMAGURU,MAURICE,,MPAYAMAGURU,,,,MAURICE MPAYAMAGURU,,,,,,Georgia,MAURICE  MPAYAMAGURU ,Georgia,2024,,,,,,,,,,,
2024,General,,,CATHY KOTT,CATHY,,KOTT,,,,CATHY KOTT,,,,,,Georgia,CATHY  KOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,CATHY G. HENSON,CATHY,G.,HENSON,,,,CATHY G. HENSON,,,,,,Georgia,CATHY G. HENSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JASON THOMAS RIDLEY,JASON,THOMAS,RIDLEY,,,,JASON THOMAS RIDLEY,,,,,,Georgia,JASON THOMAS RIDLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,S DIANE CLAIR,S,DIANE,CLAIR,,,,S DIANE CLAIR,,,,,,Georgia,S DIANE CLAIR ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHEILA JONES,SHEILA,,JONES,,,,SHEILA JONES,,,,,,Georgia,SHEILA  JONES ,Georgia,2024,,,,,,,,,,,
2024,General,,,CATHY G. HENSON,CATHY,G.,HENSON,,,,CATHY G. HENSON,,,,,,Georgia,CATHY G. HENSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,DE'LONN BROWN,DE'LONN,,BROWN,,,,DE'LONN BROWN,,,,,,Georgia,DE'LONN  BROWN ,Georgia,2024,,,,,,,,,,,
2024,General,,,MEKYAH MCQUEEN,MEKYAH,,MCQUEEN,,,,MEKYAH MCQUEEN,,,,,,Georgia,MEKYAH  MCQUEEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,TANYA F. MILLER,TANYA,F.,MILLER,,,,TANYA F. MILLER,,,,,,Georgia,TANYA F. MILLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,KIM SCHOFIELD,KIM,,SCHOFIELD,,,,KIM SCHOFIELD,,,,,,Georgia,KIM  SCHOFIELD ,Georgia,2024,,,,,,,,,,,
2024,General,,,SYLVIA WAYFER BAKER,SYLVIA,WAYFER,BAKER,,,,SYLVIA WAYFER BAKER,,,,,,Georgia,SYLVIA WAYFER BAKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CASSAUNDRA BURKS,CASSAUNDRA,,BURKS,,,,CASSAUNDRA BURKS,,,,,,Georgia,CASSAUNDRA  BURKS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT DAWSON,ROBERT,,DAWSON,,,,ROBERT DAWSON,,,,,,Georgia,ROBERT  DAWSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,CLINTON MEL KEYTON,CLINTON,MEL,KEYTON,,,,CLINTON MEL KEYTON,,,,,,Georgia,CLINTON MEL KEYTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEANDRA S. PICKETT,DEANDRA,S.,PICKETT,,,,DEANDRA S. PICKETT,,,,,,Georgia,DEANDRA S. PICKETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAMUEL WAKEFIELD III,SAMUEL,,WAKEFIELD,,III,,SAMUEL WAKEFIELD,,,,,,Georgia,SAMUEL  WAKEFIELD III,Georgia,2024,,,,,,,,,,,
2024,General,,,KIMBERLY ALEXANDER,KIMBERLY,,ALEXANDER,,,,KIMBERLY ALEXANDER,,,,,,Georgia,KIMBERLY  ALEXANDER ,Georgia,2024,,,,,,,,,,,
2024,General,,,LYDIA GLAIZE,LYDIA,,GLAIZE,,,,LYDIA GLAIZE,,,,,,Georgia,LYDIA  GLAIZE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MATTHEW HAMMETT,MATTHEW,,HAMMETT,,,,MATTHEW HAMMETT,,,,,,Georgia,MATTHEW  HAMMETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,KEVIN G. SMITH,KEVIN,G.,SMITH,,,,KEVIN G. SMITH,,,,,,Georgia,KEVIN G. SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,DERRICK L. JACKSON,DERRICK,L.,JACKSON,,,,DERRICK L. JACKSON,,,,,,Georgia,DERRICK L. JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEBRA BAZEMORE,DEBRA,,BAZEMORE,,,,DEBRA BAZEMORE,,,,,,Georgia,DEBRA  BAZEMORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,COBIE LYRIX BROWN,COBIE,LYRIX,BROWN,,,,COBIE LYRIX BROWN,,,,,,Georgia,COBIE LYRIX BROWN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JARED DAIGRE,JARED,,DAIGRE,,,,JARED DAIGRE,,,,,,Georgia,JARED  DAIGRE ,Georgia,2024,,,,,,,,,,,
2024,General,,,BOBBY B. FERRELL,BOBBY,B.,FERRELL,,,,BOBBY B. FERRELL,,,,,,Georgia,BOBBY B. FERRELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,RAY MILLS,RAY,,MILLS,,,,RAY MILLS,,,,,,Georgia,RAY  MILLS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHNNY CHASTAIN,JOHNNY,,CHASTAIN,,,,JOHNNY CHASTAIN,,,,,,Georgia,JOHNNY  CHASTAIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,DIANE BOULAI,DIANE,,BOULAI,,,,DIANE BOULAI,,,,,,Georgia,DIANE  BOULAI ,Georgia,2024,,,,,,,,,,,
2024,General,,,LYNN SMITH,LYNN,,SMITH,,,,LYNN SMITH,,,,,,Georgia,LYNN  SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,KWASI HUDSON,KWASI,,HUDSON,,,,KWASI HUDSON,,,,,,Georgia,KWASI  HUDSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JUSTIN JUTT HOWARD,JUSTIN,JUTT,HOWARD,,,,JUSTIN JUTT HOWARD,,,,,,Georgia,JUSTIN JUTT HOWARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARC LATTANZIO,MARC,,LATTANZIO,,,,MARC LATTANZIO,,,,,,Georgia,MARC  LATTANZIO ,Georgia,2024,,,,,,,,,,,
2024,General,,,RODNEY ROSS MOORE,RODNEY,ROSS,MOORE,,,,RODNEY ROSS MOORE,,,,,,Georgia,RODNEY ROSS MOORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID HUDDLESTON,DAVID,,HUDDLESTON,,,,DAVID HUDDLESTON,,,,,,Georgia,DAVID  HUDDLESTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,TOM THOMASON,TOM,,THOMASON,,,,TOM THOMASON,,,,,,Georgia,TOM  THOMASON ,Georgia,2024,,,,,,,,,,,
2024,General,,,TIMOTHY C WILKINSON,TIMOTHY,C,WILKINSON,,,,TIMOTHY C WILKINSON,,,,,,Georgia,TIMOTHY C WILKINSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOSH BONNER,JOSH,,BONNER,,,,JOSH BONNER,,,,,,Georgia,JOSH  BONNER ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT FLOURNOY Jr,ROBERT,,FLOURNOY,,Jr,,ROBERT FLOURNOY,,,,,,Georgia,ROBERT  FLOURNOY Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,MAGDALENA MARTINEZ,MAGDALENA,,MARTINEZ,,,,MAGDALENA MARTINEZ,,,,,,Georgia,MAGDALENA  MARTINEZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,ERIC W. BELL II,ERIC,W.,BELL,,II,,ERIC W. BELL II,,,,,,Georgia,ERIC W. BELL II,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE GLANTON Jr,MIKE,,GLANTON,,Jr,,MIKE GLANTON,,,,,,Georgia,MIKE  GLANTON Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,SANDRA GIVENS SCOTT,SANDRA,GIVENS,SCOTT,,,,SANDRA GIVENS SCOTT,,,,,,Georgia,SANDRA GIVENS SCOTT ,Georgia,2024,,,,,,,,,,,
2024,General,,,BURNOUGH RHONDA,BURNOUGH,,RHONDA,,,,BURNOUGH RHONDA,,,,,,Georgia,BURNOUGH  RHONDA ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEMETRIUS M. DOUGLAS,DEMETRIUS,M.,DOUGLAS,,,,DEMETRIUS M. DOUGLAS,,,,,,Georgia,DEMETRIUS M. DOUGLAS ,Georgia,2024,,,,,,,,,,,
2024,General,,,YASMIN NEAL,YASMIN,,NEAL,,,,YASMIN NEAL,,,,,,Georgia,YASMIN  NEAL ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLOTTE SLECZKOWSKI,CHARLOTTE,,SLECZKOWSKI,,,,CHARLOTTE SLECZKOWSKI,,,,,,Georgia,CHARLOTTE  SLECZKOWSKI ,Georgia,2024,,,,,,,,,,,
2024,General,,,STAN GUNTER,STAN,,GUNTER,,,,STAN GUNTER,,,,,,Georgia,STAN  GUNTER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CARL RICHARD MILLS Jr,CARL,RICHARD,MILLS,,Jr,,CARL RICHARD MILLS Jr,,,,,,Georgia,CARL RICHARD MILLS Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,LONG TRAN,LONG,,TRAN,,,,LONG TRAN,,,,,,Georgia,LONG  TRAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN ANDERSON,BRIAN,,ANDERSON,,,,BRIAN ANDERSON,,,,,,Georgia,BRIAN  ANDERSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,WHITE MISHAEL,WHITE,,MISHAEL,,,,WHITE MISHAEL,,,,,,Georgia,WHITE MISHAEL  ,Georgia,2024,,,,,,,,,,,
2024,General,,,LAUREN DANIEL,LAUREN,,DANIEL,,,,LAUREN DANIEL,,,,,,Georgia,LAUREN  DANIEL ,Georgia,2024,,,,,,,,,,,
2024,General,,,NOELLE KAHAIAN,NOELLE,,KAHAIAN,,,,NOELLE KAHAIAN,,,,,,Georgia,NOELLE  KAHAIAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANTHONY DICKSON,ANTHONY,,DICKSON,,,,ANTHONY DICKSON,,,,,,Georgia,ANTHONY  DICKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAREN I. MATHIAK,KAREN,I.,MATHIAK,,,,KAREN I. MATHIAK,,,,,,Georgia,KAREN I. MATHIAK ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAREN LUPTON,KAREN,,LUPTON,,,,KAREN LUPTON,,,,,,Georgia,KAREN  LUPTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,CATHERINE BERNARD,CATHERINE,,BERNARD,,,,CATHERINE BERNARD,,,,,,Georgia,CATHERINE  BERNARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,HUNTER KEMP,HUNTER,,KEMP,,,,HUNTER KEMP,,,,,,Georgia,HUNTER  KEMP ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARY MARGARET OLIVER,MARY,MARGARET,OLIVER,,,,MARY MARGARET OLIVER,,,,,,Georgia,MARY MARGARET OLIVER ,Georgia,2024,,,,,,,,,,,
2024,General,,,KARLA L. DRENNER,KARLA,L.,DRENNER,,,,KARLA L. DRENNER,,,,,,Georgia,KARLA L. DRENNER ,Georgia,2024,,,,,,,,,,,
2024,General,,,IMANI BARNES,IMANI,,BARNES,,,,IMANI BARNES,,,,,,Georgia,IMANI  BARNES ,Georgia,2024,,,,,,,,,,,
2024,General,,,BARRY ZISHOLTZ,BARRY,,ZISHOLTZ,,,,BARRY ZISHOLTZ,,,,,,Georgia,BARRY  ZISHOLTZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,VIOLA DAVIS,VIOLA,,DAVIS,,,,VIOLA DAVIS,,,,,,Georgia,VIOLA  DAVIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,BILLY MITCHELL,BILLY,,MITCHELL,,,,BILLY MITCHELL,,,,,,Georgia,BILLY  MITCHELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM PARK FREEMAN,WILLIAM,PARK,FREEMAN,,,,WILLIAM PARK FREEMAN,,,,,,Georgia,WILLIAM PARK FREEMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,OMARI CRAWFORD,OMARI,,CRAWFORD,,,,OMARI CRAWFORD,,,,,,Georgia,OMARI  CRAWFORD ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM S. WADE,WILLIAM,S.,WADE,,,,WILLIAM S. WADE,,,,,,Georgia,WILLIAM S. WADE ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAIRA DRAPER,SAIRA,,DRAPER,,,,SAIRA DRAPER,,,,,,Georgia,SAIRA  DRAPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,BECKY EVANS,BECKY,,EVANS,,,,BECKY EVANS,,,,,,Georgia,BECKY  EVANS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARCUS AKINS,MARCUS,,AKINS,,,,MARCUS AKINS,,,,,,Georgia,MARCUS  AKINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DOROTHEA DEE DAWKINS-HAIGLER,DOROTHEA,DEE,DAWKINS-HAIGLER,,,,DOROTHEA DEE DAWKINS-HAIGLER,,,,,,Georgia,DOROTHEA DEE DAWKINS-HAIGLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANGELA MOORE,ANGELA,,MOORE,,,,ANGELA MOORE,,,,,,Georgia,ANGELA  MOORE ,Georgia,2024,,,,,,,,,,,
2024,General,,,RHONDA S. TAYLOR,RHONDA,S.,TAYLOR,,,,RHONDA S. TAYLOR,,,,,,Georgia,RHONDA S. TAYLOR ,Georgia,2024,,,,,,,,,,,
2024,General,,,DOREEN CARTER,DOREEN,,CARTER,,,,DOREEN CARTER,,,,,,Georgia,DOREEN  CARTER ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAREN L. BENNETT,KAREN,L.,BENNETT,,,,KAREN L. BENNETT,,,,,,Georgia,KAREN L. BENNETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAR'SHUN KENDRICK,DAR'SHUN,,KENDRICK,,,,DAR'SHUN KENDRICK,,,,,,Georgia,DAR'SHUN  KENDRICK ,Georgia,2024,,,,,,,,,,,
2024,General,,,ARLENE BECKLES,ARLENE,,BECKLES,,,,ARLENE BECKLES,,,,,,Georgia,ARLENE  BECKLES ,Georgia,2024,,,,,,,,,,,
2024,General,,,SONIA LOPEZ,SONIA,,LOPEZ,,,,SONIA LOPEZ,,,,,,Georgia,SONIA  LOPEZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,NEVA THOMPSON,NEVA,,THOMPSON,,,,NEVA THOMPSON,,,,,,Georgia,NEVA  THOMPSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,NEVA THOMPSON,NEVA,,THOMPSON,,,,NEVA THOMPSON,,,,,,Georgia,NEVA  THOMPSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,RUWA ROMMAN,RUWA,,ROMMAN,,,,RUWA ROMMAN,,,,,,Georgia,RUWA  ROMMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL ALLEN CORBIN,MICHAEL,ALLEN,CORBIN,,,,MICHAEL ALLEN CORBIN,,,,,,Georgia,MICHAEL ALLEN CORBIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JORGE LUIS GRANADOS,JORGE,LUIS,GRANADOS,,,,JORGE LUIS GRANADOS,,,,,,Georgia,JORGE LUIS GRANADOS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARVIN LIM,MARVIN,,LIM,,,,MARVIN LIM,,,,,,Georgia,MARVIN  LIM ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHELLE KANG,MICHELLE,,KANG,,,,MICHELLE KANG,,,,,,Georgia,MICHELLE  KANG ,Georgia,2024,,,,,,,,,,,
2024,General,,,MATT REEVES,MATT,,REEVES,,,,MATT REEVES,,,,,,Georgia,MATT  REEVES ,Georgia,2024,,,,,,,,,,,
2024,General,,,ELIZABETH H. MAJERONI,ELIZABETH,H.,MAJERONI,,,,ELIZABETH H. MAJERONI,,,,,,Georgia,ELIZABETH H. MAJERONI ,Georgia,2024,,,,,,,,,,,
2024,General,,,BEN WATSON,BEN,,WATSON,,,,BEN WATSON,,,,,,Georgia,BEN  WATSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,EMANUEL D JONES,EMANUEL,D,JONES,,,,EMANUEL D JONES,,,,,,Georgia,EMANUEL D JONES ,Georgia,2024,,,,,,,,,,,
2024,General,,,FURQUAN STAFFORD,FURQUAN,,STAFFORD,,,,FURQUAN STAFFORD,,,,,,Georgia,FURQUAN  STAFFORD ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAM WATSON,SAM,,WATSON,,,,SAM WATSON,,,,,,Georgia,SAM  WATSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,FREDDIE POWELL SIMS,FREDDIE,POWELL,SIMS,,,,FREDDIE POWELL SIMS,,,,,,Georgia,FREDDIE  POWELL SIMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,CARDEN H. SUMMERS,CARDEN,H.,SUMMERS,,,,CARDEN H. SUMMERS,,,,,,Georgia,CARDEN H. SUMMERS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOSH MCLAURIN,JOSH,,MCLAURIN,,,,JOSH MCLAURIN,,,,,,Georgia,JOSH  MCLAURIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ED HARBISON,ED,,HARBISON,,,,ED HARBISON,,,,,,Georgia,ED  HARBISON ,Georgia,2024,,,,,,,,,,,
2024,General,,,AMILI ALFRED BLAKE,AMILI,ALFRED,BLAKE,,,,AMILI ALFRED BLAKE,,,,,,Georgia,AMILI ALFRED BLAKE ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARTY HARBIN,MARTY,,HARBIN,,,,MARTY HARBIN,,,,,,Georgia,MARTY  HARBIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,GAIL PAULETTE DAVENPORT,GAIL,PAULETTE,DAVENPORT,,,,GAIL PAULETTE DAVENPORT,,,,,,Georgia,GAIL PAULETTE DAVENPORT ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN F KENNEDY,JOHN,F,KENNEDY,,,,JOHN F KENNEDY,,,,,,Georgia,JOHN F KENNEDY ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL BLAKE TILLERY,MICHAEL,BLAKE,TILLERY,,,,MICHAEL BLAKE TILLERY,,,,,,Georgia,MICHAEL BLAKE TILLERY ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEREK MALLOW,DEREK,,MALLOW,,,,DEREK MALLOW,,,,,,Georgia,DEREK  MALLOW ,Georgia,2024,,,,,,,,,,,
2024,General,,,TORI BRANUM,TORI,,BRANUM,,,,TORI BRANUM,,,,,,Georgia,TORI  BRANUM ,Georgia,2024,,,,,,,,,,,
2024,General,,,LARRY WALKER III,LARRY,,WALKER,,III,,LARRY WALKER,,,,,,Georgia,LARRY  WALKER III,Georgia,2024,,,,,,,,,,,
2024,General,,,LILLIA MICHELLE LIONEL,LILLIA,MICHELLE,LIONEL,,,,LILLIA MICHELLE LIONEL,,,,,,Georgia,LILLIA MICHELLE LIONEL ,Georgia,2024,,,,,,,,,,,
